Dataset,Package,File,"Number of errors"
top1k-typed-nodeps-es6,caniuse-lite,data/regions/MW.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/MX.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/MY.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/MZ.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NA.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NC.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NE.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NF.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NG.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NI.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NL.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NO.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NP.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NR.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NU.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/NZ.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/OM.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PA.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PE.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PF.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PG.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PH.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PK.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PL.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PM.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PN.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PR.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PS.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PT.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PW.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/PY.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/QA.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/RE.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/RO.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/RS.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/RU.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/RW.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SA.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SB.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SC.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SD.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SE.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SG.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SH.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SI.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SK.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SL.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SM.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SN.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SO.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SR.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/ST.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SV.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SY.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/SZ.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TC.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TD.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TG.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TH.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TJ.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TK.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TL.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TM.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TN.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TO.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TR.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TT.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TV.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TW.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/TZ.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/UA.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/UG.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/US.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/UY.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/UZ.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/VA.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/VC.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/VE.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/VG.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/VI.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/VN.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/VU.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/WF.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/WS.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/YE.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/YT.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/ZA.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/ZM.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/ZW.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-af.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-an.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-as.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-eu.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-na.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-oc.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-sa.ts,0
top1k-typed-nodeps-es6,caniuse-lite,data/regions/alt-ww.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/lib/statuses.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/lib/supported.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/unpacker/agents.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/unpacker/browserVersions.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/unpacker/browsers.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/unpacker/feature.ts,2
top1k-typed-nodeps-es6,caniuse-lite,dist/unpacker/features.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/unpacker/index.ts,0
top1k-typed-nodeps-es6,caniuse-lite,dist/unpacker/region.ts,2
top1k-typed-nodeps-es6,caniuse-lite,log.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/lib/base62.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/lib/generateCode.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/lib/getContents.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/lib/moduleExports.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/lib/runTasks.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/lib/stringifyObject.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/packer/agents.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/packer/browsers.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/packer/feature.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/packer/index.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/packer/region.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/util/fromEntries.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/util/invertObj.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/util/parseDecimal.ts,0
top1k-typed-nodeps-es6,caniuse-lite,src/util/sum.ts,0
top1k-typed-nodeps-es6,caseless,index.ts,12
top1k-typed-nodeps-es6,char-regex,fixture/all-telugu-chars.ts,0
top1k-typed-nodeps-es6,char-regex,index.ts,0
top1k-typed-nodeps-es6,chownr,.github/workflows/package-json-repo.ts,0
top1k-typed-nodeps-es6,chownr,chownr.ts,2
top1k-typed-nodeps-es6,ci-info,index.ts,3
top1k-typed-nodeps-es6,cjs-module-lexer,build.ts,0
top1k-typed-nodeps-es6,cjs-module-lexer,lexer.ts,1
top1k-typed-nodeps-es6,cjs-module-lexer,src/lexer.ts,1
top1k-typed-nodeps-es6,cli-boxes,index.ts,2
top1k-typed-nodeps-es6,cli-spinners,example-all.ts,1
top1k-typed-nodeps-es6,cli-spinners,example.ts,1
top1k-typed-nodeps-es6,cli-spinners,index.ts,0
top1k-typed-nodeps-es6,clone,clone.ts,13
top1k-typed-nodeps-es6,co,index.ts,10
top1k-typed-nodeps-es6,collect-v8-coverage,index.ts,10
top1k-typed-nodeps-es6,color-name,index.ts,0
top1k-typed-nodeps-es6,color-support,bin.ts,0
top1k-typed-nodeps-es6,color-support,browser.ts,2
top1k-typed-nodeps-es6,color-support,index.ts,13
top1k-typed-nodeps-es6,colorette,bench/index.ts,5
top1k-typed-nodeps-es6,colorette,index.ts,80
top1k-typed-nodeps-es6,colors,examples/normal-usage.ts,29
top1k-typed-nodeps-es6,colors,examples/safe-string.ts,1
top1k-typed-nodeps-es6,colors,lib/colors.ts,33
top1k-typed-nodeps-es6,colors,lib/custom/american.ts,3
top1k-typed-nodeps-es6,colors,lib/custom/trap.ts,3
top1k-typed-nodeps-es6,colors,lib/custom/zalgo.ts,11
top1k-typed-nodeps-es6,colors,lib/extendStringPrototype.ts,8
top1k-typed-nodeps-es6,colors,lib/index.ts,2
top1k-typed-nodeps-es6,colors,lib/maps/america.ts,6
top1k-typed-nodeps-es6,colors,lib/maps/rainbow.ts,4
top1k-typed-nodeps-es6,colors,lib/maps/random.ts,4
top1k-typed-nodeps-es6,colors,lib/maps/zebra.ts,4
top1k-typed-nodeps-es6,colors,lib/styles.ts,2
top1k-typed-nodeps-es6,colors,lib/system/has-flag.ts,1
top1k-typed-nodeps-es6,colors,lib/system/supports-colors.ts,14
top1k-typed-nodeps-es6,colors,safe.ts,1
top1k-typed-nodeps-es6,colors,themes/generic-logging.ts,0
top1k-typed-nodeps-es6,component-emitter,index.ts,2
top1k-typed-nodeps-es6,content-type,index.ts,1
top1k-typed-nodeps-es6,cookie,benchmark/index.ts,0
top1k-typed-nodeps-es6,cookie,benchmark/parse-top.ts,5
top1k-typed-nodeps-es6,cookie,benchmark/parse.ts,3
top1k-typed-nodeps-es6,cookie,index.ts,3
top1k-typed-nodeps-es6,cookie,scripts/update-benchmark.ts,8
top1k-typed-nodeps-es6,cookie,scripts/version-history.ts,0
top1k-typed-nodeps-es6,cookie-signature,index.ts,2
top1k-typed-nodeps-es6,create-require,create-require.ts,10
top1k-typed-nodeps-es6,create-require,jest.config.ts,0
top1k-typed-nodeps-es6,cssesc,Gruntfile.ts,1
top1k-typed-nodeps-es6,cssesc,coverage/prettify.ts,35
top1k-typed-nodeps-es6,cssesc,cssesc.ts,3
top1k-typed-nodeps-es6,cssesc,src/cssesc.ts,3
top1k-typed-nodeps-es6,cssesc,src/data.ts,0
top1k-typed-nodeps-es6,cssom,build.ts,0
top1k-typed-nodeps-es6,cssom,docs/fix-value/fix-value.ts,0
top1k-typed-nodeps-es6,cssom,docs/parse.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSConditionRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSDocumentRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSFontFaceRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSGroupingRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSHostRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSImportRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSKeyframeRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSKeyframesRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSMediaRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSOM.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSStyleDeclaration.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSStyleRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSStyleSheet.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSSupportsRule.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSValue.ts,0
top1k-typed-nodeps-es6,cssom,lib/CSSValueExpression.ts,0
top1k-typed-nodeps-es6,cssom,lib/MatcherList.ts,0
top1k-typed-nodeps-es6,cssom,lib/MediaList.ts,0
top1k-typed-nodeps-es6,cssom,lib/StyleSheet.ts,0
top1k-typed-nodeps-es6,cssom,lib/clone.ts,0
top1k-typed-nodeps-es6,cssom,lib/index.ts,0
top1k-typed-nodeps-es6,cssom,lib/parse.ts,0
top1k-typed-nodeps-es6,cssom,src/CSSOM_END.ts,2
top1k-typed-nodeps-es6,cssom,src/CSSOM_START.ts,1
top1k-typed-nodeps-es6,cssom,src/files.ts,0
top1k-typed-nodeps-es6,cssom,src/loader.ts,0
top1k-typed-nodeps-es6,decimal.js,decimal.ts,516
top1k-typed-nodeps-es6,decode-uri-component,index.ts,10
top1k-typed-nodeps-es6,deep-extend,index.ts,0
top1k-typed-nodeps-es6,deep-extend,lib/deep-extend.ts,2
top1k-typed-nodeps-es6,deepmerge,index.ts,10
top1k-typed-nodeps-es6,deepmerge,rollup.config.ts,3
top1k-typed-nodeps-es6,define-lazy-prop,index.ts,0
top1k-typed-nodeps-es6,delegates,index.ts,9
top1k-typed-nodeps-es6,depd,benchmark/index.ts,0
top1k-typed-nodeps-es6,depd,benchmark/wrapfunction.ts,3
top1k-typed-nodeps-es6,depd,benchmark/wrapproperty.ts,3
top1k-typed-nodeps-es6,depd,index.ts,19
top1k-typed-nodeps-es6,depd,lib/browser/index.ts,2
top1k-typed-nodeps-es6,destroy,index.ts,28
top1k-typed-nodeps-es6,detect-newline,index.ts,1
top1k-typed-nodeps-es6,detect-node,browser.ts,0
top1k-typed-nodeps-es6,detect-node,index.esm.ts,0
top1k-typed-nodeps-es6,detect-node,index.ts,0
top1k-typed-nodeps-es6,diff,Gruntfile.ts,0
top1k-typed-nodeps-es6,diff,examples/node_example.ts,0
top1k-typed-nodeps-es6,diff,karma.conf.ts,0
top1k-typed-nodeps-es6,diff,rollup.config.ts,0
top1k-typed-nodeps-es6,diff,runtime.ts,0
top1k-typed-nodeps-es6,diff,src/convert/dmp.ts,0
top1k-typed-nodeps-es6,diff,src/convert/xml.ts,0
top1k-typed-nodeps-es6,diff,src/diff/array.ts,0
top1k-typed-nodeps-es6,diff,src/diff/base.ts,0
top1k-typed-nodeps-es6,diff,src/diff/character.ts,0
top1k-typed-nodeps-es6,diff,src/diff/css.ts,0
top1k-typed-nodeps-es6,diff,src/diff/json.ts,0
top1k-typed-nodeps-es6,diff,src/diff/line.ts,0
top1k-typed-nodeps-es6,diff,src/diff/sentence.ts,0
top1k-typed-nodeps-es6,diff,src/diff/word.ts,0
top1k-typed-nodeps-es6,diff,src/index.ts,0
top1k-typed-nodeps-es6,diff,src/patch/apply.ts,1
top1k-typed-nodeps-es6,diff,src/patch/create.ts,0
top1k-typed-nodeps-es6,diff,src/patch/merge.ts,0
top1k-typed-nodeps-es6,diff,src/patch/parse.ts,1
top1k-typed-nodeps-es6,diff,src/util/array.ts,0
top1k-typed-nodeps-es6,diff,src/util/distance-iterator.ts,0
top1k-typed-nodeps-es6,diff,src/util/params.ts,0
top1k-typed-nodeps-es6,diff,tasks/version.ts,0
top1k-typed-nodeps-es6,dotenv,config.ts,0
top1k-typed-nodeps-es6,dotenv,lib/cli-options.ts,0
top1k-typed-nodeps-es6,dotenv,lib/env-options.ts,4
top1k-typed-nodeps-es6,dotenv,lib/main.ts,5
top1k-typed-nodeps-es6,duplexer3,example.ts,2
top1k-typed-nodeps-es6,duplexer3,index.ts,6
top1k-typed-nodeps-es6,ee-first,index.ts,0
top1k-typed-nodeps-es6,emittery,examples/clock.ts,14
top1k-typed-nodeps-es6,emittery,examples/emit.ts,1
top1k-typed-nodeps-es6,emittery,examples/emitonce.ts,0
top1k-typed-nodeps-es6,emittery,examples/eventdata.ts,4
top1k-typed-nodeps-es6,emittery,index.ts,19
top1k-typed-nodeps-es6,emittery,maps.ts,0
top1k-typed-nodeps-es6,emoji-regex,index.ts,0
top1k-typed-nodeps-es6,emoji-regex,script/build.ts,0
top1k-typed-nodeps-es6,emoji-regex,src/index.ts,0
top1k-typed-nodeps-es6,encodeurl,index.ts,0
top1k-typed-nodeps-es6,escalade,bench/index.ts,7
top1k-typed-nodeps-es6,escalade,bench/load.ts,3
top1k-typed-nodeps-es6,escalade,src/async.ts,1
top1k-typed-nodeps-es6,escalade,src/sync.ts,1
top1k-typed-nodeps-es6,escape-html,benchmark/index.ts,3
top1k-typed-nodeps-es6,escape-html,index.ts,0
top1k-typed-nodeps-es6,escape-string-regexp,index.ts,0
top1k-typed-nodeps-es6,estraverse,estraverse.ts,38
top1k-typed-nodeps-es6,estraverse,gulpfile.ts,8
top1k-typed-nodeps-es6,esutils,lib/ast.ts,11
top1k-typed-nodeps-es6,esutils,lib/code.ts,1
top1k-typed-nodeps-es6,esutils,lib/keyword.ts,12
top1k-typed-nodeps-es6,esutils,lib/utils.ts,3
top1k-typed-nodeps-es6,esutils,tools/generate-identifier-regex.ts,13
top1k-typed-nodeps-es6,etag,benchmark/body0-100b.ts,4
top1k-typed-nodeps-es6,etag,benchmark/body1-1kb.ts,4
top1k-typed-nodeps-es6,etag,benchmark/body2-5kb.ts,4
top1k-typed-nodeps-es6,etag,benchmark/body3-10kb.ts,4
top1k-typed-nodeps-es6,etag,benchmark/body4-100kb.ts,4
top1k-typed-nodeps-es6,etag,benchmark/index.ts,0
top1k-typed-nodeps-es6,etag,benchmark/stats.ts,3
top1k-typed-nodeps-es6,etag,index.ts,2
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/add-remove.ts,8
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/context.ts,8
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,7
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/emit.ts,8
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/hundreds.ts,8
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/init.ts,8
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/listeners.ts,4
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/once.ts,8
top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/remove-emit.ts,8
top1k-typed-nodeps-es6,eventemitter3,benchmarks/template.ts,1
top1k-typed-nodeps-es6,eventemitter3,index.ts,12
top1k-typed-nodeps-es6,events,events.ts,26
top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,540
top1k-typed-nodeps-es6,eventsource,example/sse-client.ts,1
top1k-typed-nodeps-es6,eventsource,example/sse-server.ts,3
top1k-typed-nodeps-es6,eventsource,lib/eventsource-polyfill.ts,6
top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,56
top1k-typed-nodeps-es6,exec-sh,example/example.ts,2
top1k-typed-nodeps-es6,exec-sh,lib/exec-sh.ts,6
top1k-typed-nodeps-es6,exit,Gruntfile.ts,1
top1k-typed-nodeps-es6,exit,lib/exit.ts,2
top1k-typed-nodeps-es6,extend,index.ts,1
top1k-typed-nodeps-es6,extsprintf,examples/simple.ts,0
top1k-typed-nodeps-es6,extsprintf,lib/extsprintf.ts,5
top1k-typed-nodeps-es6,fast-deep-equal,benchmark/index.ts,2
top1k-typed-nodeps-es6,fast-deep-equal,build.ts,0
top1k-typed-nodeps-es6,fast-json-stable-stringify,benchmark/index.ts,1
top1k-typed-nodeps-es6,fast-json-stable-stringify,example/key_cmp.ts,0
top1k-typed-nodeps-es6,fast-json-stable-stringify,example/nested.ts,0
top1k-typed-nodeps-es6,fast-json-stable-stringify,example/str.ts,0
top1k-typed-nodeps-es6,fast-json-stable-stringify,example/value_cmp.ts,0
top1k-typed-nodeps-es6,fast-json-stable-stringify,index.ts,0
top1k-typed-nodeps-es6,filter-obj,benchmark.ts,2
top1k-typed-nodeps-es6,filter-obj,index.ts,1
top1k-typed-nodeps-es6,flatted,cjs/index.ts,3
top1k-typed-nodeps-es6,flatted,es.ts,9
top1k-typed-nodeps-es6,flatted,esm/index.ts,3
top1k-typed-nodeps-es6,flatted,esm.ts,3
top1k-typed-nodeps-es6,flatted,index.ts,8
top1k-typed-nodeps-es6,flatted,min.ts,12
top1k-typed-nodeps-es6,flatted,rollup/babel.config.ts,1
top1k-typed-nodeps-es6,flatted,rollup/es.config.ts,1
top1k-typed-nodeps-es6,flatted,rollup/esm.config.ts,1
top1k-typed-nodeps-es6,follow-redirects,debug.ts,0
top1k-typed-nodeps-es6,follow-redirects,http.ts,0
top1k-typed-nodeps-es6,follow-redirects,https.ts,0
top1k-typed-nodeps-es6,follow-redirects,index.ts,40
top1k-typed-nodeps-es6,forever-agent,index.ts,13
top1k-typed-nodeps-es6,forwarded,benchmark/index.ts,3
top1k-typed-nodeps-es6,forwarded,index.ts,4
top1k-typed-nodeps-es6,forwarded,scripts/version-history.ts,0
top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,112
top1k-typed-nodeps-es6,fraction.js,examples/angles.ts,1
top1k-typed-nodeps-es6,fraction.js,examples/approx.ts,1
top1k-typed-nodeps-es6,fraction.js,examples/egyptian.ts,1
top1k-typed-nodeps-es6,fraction.js,examples/hesse-convergence.ts,6
top1k-typed-nodeps-es6,fraction.js,examples/integrate.ts,1
top1k-typed-nodeps-es6,fraction.js,examples/rational-pow.ts,2
top1k-typed-nodeps-es6,fraction.js,examples/tape-measure.ts,3
top1k-typed-nodeps-es6,fraction.js,examples/toFraction.ts,4
top1k-typed-nodeps-es6,fraction.js,examples/valueOfPi.ts,1
top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,24
top1k-typed-nodeps-es6,fraction.js,fraction.ts,40
top1k-typed-nodeps-es6,fresh,benchmark/etag.ts,3
top1k-typed-nodeps-es6,fresh,benchmark/index.ts,0
top1k-typed-nodeps-es6,fresh,benchmark/modified.ts,3
top1k-typed-nodeps-es6,fresh,index.ts,3
top1k-typed-nodeps-es6,fsevents,fsevents.ts,6
top1k-typed-nodeps-es6,function-bind,implementation.ts,1
top1k-typed-nodeps-es6,function-bind,index.ts,0
top1k-typed-nodeps-es6,functional-red-black-tree,rbtree.ts,56
top1k-typed-nodeps-es6,gensync,index.ts,20
top1k-typed-nodeps-es6,get-stdin,index.ts,0
top1k-typed-nodeps-es6,get-stream,buffer-stream.ts,2
top1k-typed-nodeps-es6,get-stream,index.ts,5
top1k-typed-nodeps-es6,glob-to-regexp,index.ts,2
top1k-typed-nodeps-es6,graceful-fs,.github/workflows/package-json-repo.ts,0
top1k-typed-nodeps-es6,graceful-fs,clone.ts,2
top1k-typed-nodeps-es6,graceful-fs,graceful-fs.ts,53
top1k-typed-nodeps-es6,graceful-fs,legacy-streams.ts,5
top1k-typed-nodeps-es6,graceful-fs,polyfills.ts,17
top1k-typed-nodeps-es6,hard-rejection,fixture-custom-log.ts,0
top1k-typed-nodeps-es6,hard-rejection,fixture.ts,0
top1k-typed-nodeps-es6,hard-rejection,index.ts,2
top1k-typed-nodeps-es6,hard-rejection,register.ts,0
top1k-typed-nodeps-es6,has-flag,index.ts,4
top1k-typed-nodeps-es6,has-symbols,index.ts,0
top1k-typed-nodeps-es6,has-symbols,shams.ts,1
top1k-typed-nodeps-es6,html-escaper,cjs/index.ts,2
top1k-typed-nodeps-es6,html-escaper,esm/index.ts,0
top1k-typed-nodeps-es6,html-escaper,index.ts,0
top1k-typed-nodeps-es6,html-escaper,min.ts,0
top1k-typed-nodeps-es6,html-escaper,rollup.config.ts,0
top1k-typed-nodeps-es6,http-cache-semantics,index.ts,153
top1k-typed-nodeps-es6,icss-utils,husky.config.ts,0
top1k-typed-nodeps-es6,icss-utils,lint-staged.config.ts,0
top1k-typed-nodeps-es6,icss-utils,src/createICSSRules.ts,0
top1k-typed-nodeps-es6,icss-utils,src/extractICSS.ts,3
top1k-typed-nodeps-es6,icss-utils,src/index.ts,0
top1k-typed-nodeps-es6,icss-utils,src/replaceSymbols.ts,0
top1k-typed-nodeps-es6,icss-utils,src/replaceValueSymbols.ts,0
top1k-typed-nodeps-es6,ieee754,index.ts,0
top1k-typed-nodeps-es6,iferr,iferr.ts,0
top1k-typed-nodeps-es6,ignore,.eslintrc.ts,0
top1k-typed-nodeps-es6,ignore,index.ts,26
top1k-typed-nodeps-es6,import-from,fixture/fixture.ts,0
top1k-typed-nodeps-es6,import-from,index.ts,0
top1k-typed-nodeps-es6,import-lazy,fixtures/baz.ts,0
top1k-typed-nodeps-es6,import-lazy,fixtures/class.ts,1
top1k-typed-nodeps-es6,import-lazy,fixtures/fail.ts,0
top1k-typed-nodeps-es6,import-lazy,fixtures/foo.bar.ts,0
top1k-typed-nodeps-es6,import-lazy,fixtures/foo.ts,0
top1k-typed-nodeps-es6,import-lazy,index.ts,0
top1k-typed-nodeps-es6,imurmurhash,imurmurhash.min.ts,3
top1k-typed-nodeps-es6,imurmurhash,imurmurhash.ts,4
top1k-typed-nodeps-es6,indent-string,index.ts,2
top1k-typed-nodeps-es6,inherits,.github/workflows/package-json-repo.ts,0
top1k-typed-nodeps-es6,inherits,inherits.ts,2
top1k-typed-nodeps-es6,inherits,inherits_browser.ts,4
top1k-typed-nodeps-es6,ini,.commitlintrc.ts,0
top1k-typed-nodeps-es6,ini,.eslintrc.ts,0
top1k-typed-nodeps-es6,ini,lib/ini.ts,3
top1k-typed-nodeps-es6,interpret,cjs-stub.ts,0
top1k-typed-nodeps-es6,interpret,index.ts,37
top1k-typed-nodeps-es6,interpret,mjs-stub.ts,0
top1k-typed-nodeps-es6,invert-kv,index.ts,0
top1k-typed-nodeps-es6,ip,.eslintrc.ts,0
top1k-typed-nodeps-es6,ip,lib/ip.ts,33
top1k-typed-nodeps-es6,ip-regex,index.ts,0
top1k-typed-nodeps-es6,ipaddr.js,ipaddr.min.ts,55
top1k-typed-nodeps-es6,ipaddr.js,lib/ipaddr.ts,95
top1k-typed-nodeps-es6,is-absolute-url,index.ts,1
top1k-typed-nodeps-es6,is-buffer,index.ts,2
top1k-typed-nodeps-es6,is-callable,index.ts,5
top1k-typed-nodeps-es6,is-directory,index.ts,1
top1k-typed-nodeps-es6,is-docker,cli.ts,0
top1k-typed-nodeps-es6,is-docker,index.ts,0
