"System","Dataset","Package","File","Number of anys","Number of any[]","Number of Function","Total annotations"
SantaCoder,top1k-typed-nodeps-es6,lodash,zipObjectDeep.ts,0,1,0,2
SantaCoder,top1k-typed-nodeps-es6,lodash,zipWith.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,lowercase-keys,index.ts,1,0,0,1
SantaCoder,top1k-typed-nodeps-es6,make-error,.eslintrc.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,make-error,index.ts,0,0,2,7
SantaCoder,top1k-typed-nodeps-es6,map-obj,index.ts,0,0,0,3
SantaCoder,top1k-typed-nodeps-es6,media-typer,index.ts,1,0,0,6
SantaCoder,top1k-typed-nodeps-es6,merge-descriptors,index.ts,2,0,0,4
SantaCoder,top1k-typed-nodeps-es6,merge-stream,index.ts,1,0,0,4
SantaCoder,top1k-typed-nodeps-es6,merge2,index.ts,1,0,0,5
SantaCoder,top1k-typed-nodeps-es6,mime,Mime.ts,0,0,0,5
SantaCoder,top1k-typed-nodeps-es6,mime,cli.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mime,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mime,lite.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mime,src/benchmark.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,mime,src/build.ts,1,0,0,5
SantaCoder,top1k-typed-nodeps-es6,mime,types/other.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mime,types/standard.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mime-db,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mime-db,scripts/build.ts,2,0,0,14
SantaCoder,top1k-typed-nodeps-es6,mime-db,scripts/fetch-apache.ts,1,0,0,9
SantaCoder,top1k-typed-nodeps-es6,mime-db,scripts/fetch-iana.ts,6,0,0,35
SantaCoder,top1k-typed-nodeps-es6,mime-db,scripts/fetch-nginx.ts,2,0,0,9
SantaCoder,top1k-typed-nodeps-es6,mime-db,scripts/lib/write-db.ts,1,0,0,14
SantaCoder,top1k-typed-nodeps-es6,mime-db,scripts/version-history.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,mimic-fn,index.ts,0,0,2,5
SantaCoder,top1k-typed-nodeps-es6,mimic-response,index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,min-indent,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,minimalistic-assert,index.ts,3,0,0,5
SantaCoder,top1k-typed-nodeps-es6,mkdirp,.github/workflows/package-json-repo.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,bin/cmd.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,lib/find-made.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,lib/mkdirp-manual.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,lib/mkdirp-native.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,lib/opts-arg.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,lib/path-arg.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,lib/use-native.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mkdirp,map.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,mute-stream,mute.ts,1,0,0,7
SantaCoder,top1k-typed-nodeps-es6,nanocolors,index.browser.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanocolors,index.ts,0,0,0,6
SantaCoder,top1k-typed-nodeps-es6,nanoid,async/index.browser.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanoid,async/index.native.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanoid,async/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanoid,bin/nanoid.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,nanoid,index.browser.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanoid,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanoid,nanoid.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanoid,non-secure/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,nanoid,url-alphabet/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,negotiator,examples/accept.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,negotiator,examples/charset.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,negotiator,examples/encoding.ts,0,0,0,3
SantaCoder,top1k-typed-nodeps-es6,negotiator,examples/language.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,negotiator,index.ts,0,0,0,9
SantaCoder,top1k-typed-nodeps-es6,negotiator,lib/charset.ts,0,0,0,18
SantaCoder,top1k-typed-nodeps-es6,negotiator,lib/encoding.ts,0,0,0,18
SantaCoder,top1k-typed-nodeps-es6,negotiator,lib/language.ts,0,0,0,18
SantaCoder,top1k-typed-nodeps-es6,negotiator,lib/mediaType.ts,2,0,0,23
SantaCoder,top1k-typed-nodeps-es6,nice-try,src/index.ts,1,0,1,2
SantaCoder,top1k-typed-nodeps-es6,node-int64,Int64.ts,2,0,0,12
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/current.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/no-regex.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/node-path.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/regex.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/slice-trailing.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/split.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/v2.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/code/while.ts,0,0,0,3
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/fixtures/long.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/fixtures/short.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/fixtures/single.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/fixtures/trailing.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/fixtures/unix.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/fixtures/win.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/fixtures/win32-namespace.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,benchmark/index.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,normalize-path,example.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,normalize-path,index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,normalize-url,index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,number-is-nan,index.ts,1,0,0,1
SantaCoder,top1k-typed-nodeps-es6,object-assign,bench.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,object-assign,index.ts,3,0,0,5
SantaCoder,top1k-typed-nodeps-es6,object-inspect,example/all.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,object-inspect,example/circular.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,object-inspect,example/fn.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,object-inspect,example/inspect.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,object-inspect,index.ts,28,4,1,55
SantaCoder,top1k-typed-nodeps-es6,object-inspect,util.inspect.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,object-keys,implementation.ts,3,0,0,3
SantaCoder,top1k-typed-nodeps-es6,object-keys,index.ts,2,0,0,2
SantaCoder,top1k-typed-nodeps-es6,object-keys,isArguments.ts,1,0,0,1
SantaCoder,top1k-typed-nodeps-es6,on-headers,index.ts,0,0,3,10
SantaCoder,top1k-typed-nodeps-es6,on-headers,scripts/version-history.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,os-homedir,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,os-tmpdir,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,p-cancelable,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,p-each-series,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,p-timeout,index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,p-try,index.ts,0,1,1,2
SantaCoder,top1k-typed-nodeps-es6,pascalcase,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,path-browserify,index.ts,0,0,0,16
SantaCoder,top1k-typed-nodeps-es6,path-exists,index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,path-is-absolute,index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,path-is-inside,lib/path-is-inside.ts,0,0,0,3
SantaCoder,top1k-typed-nodeps-es6,path-key,index.ts,1,0,0,1
SantaCoder,top1k-typed-nodeps-es6,path-parse,index.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,path-parse,redos.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,path-type,index.ts,0,0,0,6
SantaCoder,top1k-typed-nodeps-es6,picomatch,bench/first-match-minimatch.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,bench/first-match-picomatch.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,bench/glob-parent.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,picomatch,bench/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,bench/load-time.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/extglob-negated.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/extglob.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/makeRe.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/match.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/option-expandRange.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/option-ignore.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/option-onIgnore.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/option-onMatch.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/option-onResult.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/regex-quantifier.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/scan.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,examples/windows.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,lib/constants.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,lib/parse.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,lib/picomatch.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,lib/scan.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,picomatch,lib/utils.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,pify,index.ts,0,1,1,3
SantaCoder,top1k-typed-nodeps-es6,postcss-modules-extract-imports,husky.config.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,postcss-modules-extract-imports,lint-staged.config.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,postcss-modules-extract-imports,src/index.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,postcss-modules-extract-imports,src/topologicalSort.ts,0,0,0,9
SantaCoder,top1k-typed-nodeps-es6,postcss-value-parser,lib/index.ts,0,0,1,3
SantaCoder,top1k-typed-nodeps-es6,postcss-value-parser,lib/parse.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,postcss-value-parser,lib/stringify.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,postcss-value-parser,lib/unit.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,postcss-value-parser,lib/walk.ts,0,0,0,3
SantaCoder,top1k-typed-nodeps-es6,prepend-http,index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,progress,examples/backnforth.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/colors.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/customtokens.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/download.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/exact.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/formats.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/interrupt.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/iterative.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/simple.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,examples/toolong.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,progress,lib/node-progress.ts,1,0,0,9
SantaCoder,top1k-typed-nodeps-es6,promise-inflight,inflight.ts,2,1,1,7
SantaCoder,top1k-typed-nodeps-es6,punycode,punycode.ts,1,1,1,18
SantaCoder,top1k-typed-nodeps-es6,punycode,scripts/prepublish.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,querystring,decode.ts,0,0,0,6
SantaCoder,top1k-typed-nodeps-es6,querystring,encode.ts,3,0,0,7
SantaCoder,top1k-typed-nodeps-es6,querystring,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,querystringify,index.ts,0,0,0,5
SantaCoder,top1k-typed-nodeps-es6,queue-microtask,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,quick-lru,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,range-parser,index.ts,0,0,0,11
SantaCoder,top1k-typed-nodeps-es6,regenerate,Gruntfile.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,regenerate,regenerate.ts,5,1,1,61
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,scripts/build.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,scripts/generate-unicode-id-parts.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/bin/regexp-tree.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/compat-transpiler/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/compat-transpiler/runtime/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/compat-transpiler/transforms/compat-dotall-s-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/compat-transpiler/transforms/compat-named-capturing-groups-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/compat-transpiler/transforms/compat-x-flag-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/compat-transpiler/transforms/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/generator/index.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/dfa/dfa-minimizer.ts,1,0,0,11
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/dfa/dfa.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/nfa/builders.ts,0,0,0,13
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/nfa/nfa-from-regexp.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/nfa/nfa-state.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/nfa/nfa.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/special-symbols.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/interpreter/finite-automaton/state.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-case-insensitive-lowercase-transform.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-class-classranges-merge-transform.ts,0,0,0,26
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-class-classranges-to-chars-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-class-remove-duplicates-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-class-to-meta-transform.ts,0,0,0,16
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-class-to-single-char-transform.ts,0,0,0,5
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-code-to-simple-char-transform.ts,0,0,0,4
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-escape-unescape-transform.ts,0,0,0,18
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/char-surrogate-pair-to-single-unicode-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/combine-repeating-patterns-transform.ts,0,0,0,9
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/disjunction-remove-duplicates-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/group-single-chars-to-char-class.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/quantifier-range-to-symbol-transform.ts,0,0,0,3
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/quantifiers-merge-transform.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/remove-empty-group-transform.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/optimizer/transforms/ungroup-transform.ts,0,0,0,1
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/parser/generated/regexp-tree.ts,0,0,0,31
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/parser/index.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/parser/unicode/parser-unicode-properties.ts,1,0,0,12
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/regexp-tree.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/transform/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/transform/utils.ts,0,0,0,3
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/traverse/index.ts,0,0,0,10
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/traverse/node-path.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,regexp-tree,src/utils/clone.ts,1,0,0,1
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/check.ts,1,2,0,6
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/array-from.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/array-map-call.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/array-map-valueOf.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/current.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/for-concat.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/for-join-1.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/for-join-2.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/for-length.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/for-new-array-1.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/for-new-array-2.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/for-push.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/new-array-map-1.ts,2,0,0,3
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/new-array-map-2.ts,2,0,0,3
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/repeat-element.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-array-1.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-array-2.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-array-3.ts,2,1,0,5
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-bitwise.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-concat.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-exp.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-new-array-1.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-new-array-2.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-push.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-stack.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/code/while-unshift.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/0.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/1.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/100.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/2.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/2000.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/20000.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/25.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/250.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/3.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/4.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/5.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/fixtures/50.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,benchmark/index.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-element,index.ts,1,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/add.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/array.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/for-bitwise.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/for-join.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/for-str-cache-2.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/for-str-cache.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/for-str.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/native.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/new-array-for.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/new-array-join.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/repeat-string-1.3.0.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/repeat-string-1.5.4.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/repeat-string.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/repeating.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/unshift.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while-array-1.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while-array-2.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while-array-3.ts,1,1,0,5
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while-bitwise.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while-square-root.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while-str-stack.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while-str.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/code/while.ts,0,0,0,2
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/0.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/1.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/10.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/100.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/2.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/2000.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/20000.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/25.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/250.ts,0,0,0,0
SantaCoder,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/3.ts,0,0,0,0
