"System","Dataset","Package","File","Error code","Count"
DeepTyper,top1k-typed-nodeps-es6,type,plain-object/ensure.ts,TS2554,2
DeepTyper,top1k-typed-nodeps-es6,type,plain-object/ensure.ts,TS2339,2
DeepTyper,top1k-typed-nodeps-es6,type,plain-object/is.ts,TS2339,1
DeepTyper,top1k-typed-nodeps-es6,type,plain-object/is.ts,TS2304,1
DeepTyper,top1k-typed-nodeps-es6,type,promise/is.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,type,promise/is.ts,TS2339,2
DeepTyper,top1k-typed-nodeps-es6,type,reg-exp/is.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,type,reg-exp/is.ts,TS2304,1
DeepTyper,top1k-typed-nodeps-es6,type,reg-exp/is.ts,TS2339,1
DeepTyper,top1k-typed-nodeps-es6,type,set/is.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,type,set/is.ts,TS2339,2
DeepTyper,top1k-typed-nodeps-es6,type,string/coerce.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,type,time-value/coerce.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,type,time-value/coerce.ts,TS2349,1
DeepTyper,top1k-typed-nodeps-es6,universalify,index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps-es6,universalify,index.ts,TS2345,1
DeepTyper,top1k-typed-nodeps-es6,universalify,index.ts,TS2349,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/benchmark/browser.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/benchmark/browser.ts,TS2339,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/benchmark/node.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-esmodules/example.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-esmodules/example.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/example-all.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/example-all.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/example-v1.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/example-v4.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/rollup.config.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/size-v1.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/size-v3.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/size-v4.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-rollup/size-v5.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/example-all-require.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/example-all.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/example-all.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/example-v1.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/example-v4.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/size-v1.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/size-v3.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/size-v4.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/browser-webpack/size-v5.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/node-commonjs/example.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/node-commonjs/example.ts,TS2732,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/node-commonjs/example.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/node-webpack/example-all.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/node-webpack/example-all.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/node-webpack/example-v1.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,examples/node-webpack/example-v4.ts,TS2307,1
DeepTyper,top1k-typed-nodeps-es6,uuid,src/md5-browser.ts,TS2322,4
DeepTyper,top1k-typed-nodeps-es6,uuid,src/md5-browser.ts,TS2339,1
DeepTyper,top1k-typed-nodeps-es6,uuid,src/sha1-browser.ts,TS2740,1
DeepTyper,top1k-typed-nodeps-es6,uuid,src/sha1-browser.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,uuid,src/uuid-bin.ts,TS2554,2
DeepTyper,top1k-typed-nodeps-es6,uuid,src/v1.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,uuid,src/v35.ts,TS2322,4
DeepTyper,top1k-typed-nodeps-es6,uuid,src/version.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,vary,benchmark/append.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,vary,index.ts,TS2322,3
DeepTyper,top1k-typed-nodeps-es6,vary,index.ts,TS2339,1
DeepTyper,top1k-typed-nodeps-es6,vary,index.ts,TS1345,1
DeepTyper,top1k-typed-nodeps-es6,webidl-conversions,lib/index.ts,TS2304,2
DeepTyper,top1k-typed-nodeps-es6,webidl-conversions,lib/index.ts,TS4078,2
DeepTyper,top1k-typed-nodeps-es6,webidl-conversions,lib/index.ts,TS2322,9
DeepTyper,top1k-typed-nodeps-es6,webidl-conversions,lib/index.ts,TS2339,19
DeepTyper,top1k-typed-nodeps-es6,webidl-conversions,lib/index.ts,TS2349,2
DeepTyper,top1k-typed-nodeps-es6,webidl-conversions,lib/index.ts,TS2560,3
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/CachedSource.ts,TS2551,6
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/CachedSource.ts,TS2339,55
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/CachedSource.ts,TS2345,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/CachedSource.ts,TS2349,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/CompatSource.ts,TS2339,13
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ConcatSource.ts,TS2339,27
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ConcatSource.ts,TS2349,5
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ConcatSource.ts,TS2367,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ConcatSource.ts,TS2322,3
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/OriginalSource.ts,TS2339,28
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/OriginalSource.ts,TS2349,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/PrefixSource.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/PrefixSource.ts,TS2551,5
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/PrefixSource.ts,TS2339,5
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/PrefixSource.ts,TS2349,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/RawSource.ts,TS2339,26
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/RawSource.ts,TS2345,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ReplaceSource.ts,TS2339,18
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ReplaceSource.ts,TS2551,21
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ReplaceSource.ts,TS2349,4
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/ReplaceSource.ts,TS2322,3
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/SizeOnlySource.ts,TS2551,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/SizeOnlySource.ts,TS2416,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/SourceMapSource.ts,TS2339,67
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/SourceMapSource.ts,TS2551,18
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/SourceMapSource.ts,TS2349,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/SourceMapSource.ts,TS2345,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/__mocks__/createMappingsSerializer.ts,TS2304,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/__mocks__/createMappingsSerializer.ts,TS2365,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/__mocks__/createMappingsSerializer.ts,TS2367,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/__mocks__/createMappingsSerializer.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/createMappingsSerializer.ts,TS2322,13
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/createMappingsSerializer.ts,TS2349,13
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/createMappingsSerializer.ts,TS2367,5
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/createMappingsSerializer.ts,TS2365,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/createMappingsSerializer.ts,TS2362,6
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/getFromStreamChunks.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/getFromStreamChunks.ts,TS2349,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/getFromStreamChunks.ts,TS2339,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/getGeneratedSourceInfo.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/getName.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/getSource.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/readMappings.ts,TS2322,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/readMappings.ts,TS2339,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/readMappings.ts,TS2349,6
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamAndGetSourceAndMap.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamAndGetSourceAndMap.ts,TS2349,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunks.ts,TS2345,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,TS2349,11
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,TS2339,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,TS2345,2
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,TS2365,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,TS2362,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfRawSource.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfRawSource.ts,TS2349,3
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,TS2349,28
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,TS2322,7
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,TS2339,4
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,TS2367,3
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,TS2365,7
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,TS2362,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps-es6,webpack-sources,lib/index.ts,TS2349,10
DeepTyper,top1k-typed-nodeps-es6,word-wrap,index.ts,TS2349,1
DeepTyper,top1k-typed-nodeps-es6,xml-name-validator,lib/xml-name-validator.ts,TS2322,2
DeepTyper,top1k-typed-nodeps-es6,xml-name-validator,scripts/benchmark.ts,TS2307,2
DeepTyper,top1k-typed-nodeps-es6,xml-name-validator,scripts/benchmark.ts,TS2732,1
DeepTyper,top1k-typed-nodeps-es6,yallist,yallist.ts,TS2526,4
DeepTyper,top1k-typed-nodeps-es6,yallist,yallist.ts,TS2554,5
DeepTyper,top1k-typed-nodeps-es6,yallist,yallist.ts,TS2552,3
DeepTyper,top1k-typed-nodeps-es6,yallist,yallist.ts,TS2350,5
DeepTyper,top1k-typed-nodeps-es6,yallist,yallist.ts,TS2339,2
DeepTyper,top1k-typed-nodeps-es6,yallist,yallist.ts,TS2355,2
DeepTyper,top1k-typed-nodeps-es6,yn,index.ts,TS2525,1
DeepTyper,top1k-typed-nodeps-es6,yn,lenient.ts,TS2769,3
DeepTyper,top1k-typed-nodeps-es6,yn,lenient.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,@sinonjs_commons,lib/called-in-order.ts,TS2304,1
DeepTyper,top1k-typed-with-typed-deps,@sinonjs_commons,lib/called-in-order.ts,TS4078,1
DeepTyper,top1k-typed-with-typed-deps,@sinonjs_commons,lib/class-name.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,@sinonjs_commons,lib/deprecated.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,@sinonjs_commons,lib/deprecated.ts,TS2339,1
DeepTyper,top1k-typed-with-typed-deps,@sinonjs_commons,lib/order-by-first-call.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,accepts,index.ts,TS2350,1
DeepTyper,top1k-typed-with-typed-deps,anymatch,examples.ts,TS2322,3
DeepTyper,top1k-typed-with-typed-deps,anymatch,index.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,anymatch,index.ts,TS2304,1
DeepTyper,top1k-typed-with-typed-deps,anymatch,index.ts,TS4025,1
DeepTyper,top1k-typed-with-typed-deps,anymatch,index.ts,TS2349,2
DeepTyper,top1k-typed-with-typed-deps,anymatch,index.ts,TS2339,2
DeepTyper,top1k-typed-with-typed-deps,anymatch,index.ts,TS2367,2
DeepTyper,top1k-typed-with-typed-deps,are-we-there-yet,lib/tracker-group.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,are-we-there-yet,lib/tracker-group.ts,TS2304,2
DeepTyper,top1k-typed-with-typed-deps,are-we-there-yet,lib/tracker-stream.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/index.ts,TS2300,2
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/reader.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/reader.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/reader.ts,TS2349,6
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/reader.ts,TS2554,1
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/writer.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/writer.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/writer.ts,TS2349,4
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/writer.ts,TS2358,1
DeepTyper,top1k-typed-with-typed-deps,asn1,lib/ber/writer.ts,TS2526,2
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,bench/bench.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,bench/bench.ts,TS2304,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,bench/bench.ts,TS2554,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,example.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,example.ts,TS2554,5
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,index.ts,TS2367,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,index.ts,TS2322,8
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,index.ts,TS2339,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,index.ts,TS2345,4
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,index.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,index.ts,TS2554,1
DeepTyper,top1k-typed-with-typed-deps,brace-expansion,index.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,braces,bench/index.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,braces,bench/index.ts,TS2322,3
DeepTyper,top1k-typed-with-typed-deps,braces,bench/index.ts,TS2349,10
DeepTyper,top1k-typed-with-typed-deps,braces,bench/index.ts,TS2339,3
DeepTyper,top1k-typed-with-typed-deps,braces,examples/compile.ts,TS2451,2
DeepTyper,top1k-typed-with-typed-deps,braces,examples/expand.ts,TS2451,2
DeepTyper,top1k-typed-with-typed-deps,braces,index.ts,TS2451,4
DeepTyper,top1k-typed-with-typed-deps,braces,index.ts,TS2339,5
DeepTyper,top1k-typed-with-typed-deps,braces,lib/compile.ts,TS2451,3
DeepTyper,top1k-typed-with-typed-deps,braces,lib/compile.ts,TS2339,2
DeepTyper,top1k-typed-with-typed-deps,braces,lib/expand.ts,TS2451,4
DeepTyper,top1k-typed-with-typed-deps,braces,lib/expand.ts,TS2322,4
DeepTyper,top1k-typed-with-typed-deps,braces,lib/expand.ts,TS2349,7
DeepTyper,top1k-typed-with-typed-deps,braces,lib/expand.ts,TS2339,4
DeepTyper,top1k-typed-with-typed-deps,braces,lib/parse.ts,TS2451,2
DeepTyper,top1k-typed-with-typed-deps,braces,lib/parse.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,braces,lib/parse.ts,TS2349,6
DeepTyper,top1k-typed-with-typed-deps,braces,lib/parse.ts,TS2339,3
DeepTyper,top1k-typed-with-typed-deps,braces,lib/stringify.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,braces,lib/stringify.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,braces,lib/stringify.ts,TS2339,2
DeepTyper,top1k-typed-with-typed-deps,braces,lib/stringify.ts,TS2349,2
DeepTyper,top1k-typed-with-typed-deps,braces,lib/utils.ts,TS2339,1
DeepTyper,top1k-typed-with-typed-deps,braces,lib/utils.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,braces,lib/utils.ts,TS2349,2
DeepTyper,top1k-typed-with-typed-deps,color,index.ts,TS2350,10
DeepTyper,top1k-typed-with-typed-deps,color,index.ts,TS2339,12
DeepTyper,top1k-typed-with-typed-deps,color,index.ts,TS2554,7
DeepTyper,top1k-typed-with-typed-deps,color,index.ts,TS2345,20
DeepTyper,top1k-typed-with-typed-deps,color,index.ts,TS2322,4
DeepTyper,top1k-typed-with-typed-deps,color-string,index.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,color-string,index.ts,TS2538,1
DeepTyper,top1k-typed-with-typed-deps,color-string,index.ts,TS2322,6
DeepTyper,top1k-typed-with-typed-deps,compressible,index.ts,TS2322,2
DeepTyper,top1k-typed-with-typed-deps,compressible,index.ts,TS2339,2
DeepTyper,top1k-typed-with-typed-deps,compressible,scripts/version-history.ts,TS2322,2
DeepTyper,top1k-typed-with-typed-deps,compressible,scripts/version-history.ts,TS2339,2
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/CSSStyleDeclaration.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/CSSStyleDeclaration.ts,TS1345,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/CSSStyleDeclaration.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/parsers.ts,TS2322,16
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/parsers.ts,TS2339,31
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/parsers.ts,TS2345,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/parsers.ts,TS2349,3
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/parsers.ts,TS2769,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/azimuth.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/azimuth.ts,TS2367,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/azimuth.ts,TS2769,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/backgroundAttachment.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/backgroundAttachment.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/backgroundPosition.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/backgroundRepeat.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderBottomColor.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderBottomStyle.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderBottomStyle.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderBottomWidth.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderCollapse.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderColor.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderColor.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderLeftColor.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderLeftStyle.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderLeftStyle.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderLeftWidth.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderRightColor.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderRightStyle.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderRightStyle.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderRightWidth.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderSpacing.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderSpacing.ts,TS2367,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderStyle.ts,TS2403,2
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderStyle.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderTopColor.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderTopStyle.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderTopStyle.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderTopWidth.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderWidth.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/borderWidth.ts,TS2349,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/clip.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/clip.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/flexBasis.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/fontSize.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/height.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/margin.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/margin.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/margin.ts,TS2339,2
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/padding.ts,TS2322,2
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/padding.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/padding.ts,TS2339,2
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/properties/width.ts,TS2300,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/utils/colorSpace.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,lib/utils/colorSpace.ts,TS2349,3
DeepTyper,top1k-typed-with-typed-deps,cssstyle,scripts/download_latest_properties.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,cssstyle,scripts/generate_implemented_properties.ts,TS2451,7
DeepTyper,top1k-typed-with-typed-deps,cssstyle,scripts/generate_properties.ts,TS2451,7
DeepTyper,top1k-typed-with-typed-deps,cssstyle,scripts/generate_properties.ts,TS2322,2
DeepTyper,top1k-typed-with-typed-deps,cssstyle,scripts/generate_properties.ts,TS1345,3
DeepTyper,top1k-typed-with-typed-deps,dashdash,examples/custom-option-arrayOfCommaSepString.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,dashdash,examples/custom-option-duration.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,dashdash,examples/custom-option-time-ago.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,dashdash,examples/ddcompletion.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,dashdash,examples/option-groups.ts,TS2403,1
DeepTyper,top1k-typed-with-typed-deps,dashdash,lib/dashdash.ts,TS2355,3
DeepTyper,top1k-typed-with-typed-deps,dashdash,lib/dashdash.ts,TS2345,4
DeepTyper,top1k-typed-with-typed-deps,dashdash,lib/dashdash.ts,TS2365,1
DeepTyper,top1k-typed-with-typed-deps,dashdash,lib/dashdash.ts,TS2322,11
DeepTyper,top1k-typed-with-typed-deps,dashdash,lib/dashdash.ts,TS2526,2
DeepTyper,top1k-typed-with-typed-deps,dashdash,lib/dashdash.ts,TS2339,7
DeepTyper,top1k-typed-with-typed-deps,debug,src/browser.ts,TS2393,4
DeepTyper,top1k-typed-with-typed-deps,debug,src/browser.ts,TS2339,4
DeepTyper,top1k-typed-with-typed-deps,debug,src/browser.ts,TS2551,1
DeepTyper,top1k-typed-with-typed-deps,debug,src/browser.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,debug,src/browser.ts,TS2451,1
DeepTyper,top1k-typed-with-typed-deps,debug,src/common.ts,TS2339,12
DeepTyper,top1k-typed-with-typed-deps,debug,src/common.ts,TS2551,1
DeepTyper,top1k-typed-with-typed-deps,debug,src/common.ts,TS2322,1
DeepTyper,top1k-typed-with-typed-deps,debug,src/index.ts,TS2339,3
