"System","Dataset","Package","File","Number of anys","Number of any[]","Number of Function","Total annotations"
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/ST.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/SV.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/SY.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/SZ.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TC.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TD.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TG.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TH.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TJ.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TK.d.ts,0,0,0,101
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TL.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TM.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TN.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TO.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TR.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TT.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TV.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TW.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/TZ.d.ts,0,0,0,212
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/UA.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/UG.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/US.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/UY.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/UZ.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/VA.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/VC.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/VE.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/VG.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/VI.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/VN.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/VU.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/WF.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/WS.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/YE.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/YT.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/ZA.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/ZM.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/ZW.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-af.d.ts,0,0,0,243
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-an.d.ts,0,0,0,448
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-as.d.ts,0,0,0,228
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-eu.d.ts,0,0,0,235
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-na.d.ts,0,0,0,221
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-oc.d.ts,0,0,0,202
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-sa.d.ts,0,0,0,199
tsc,top1k-typed-nodeps,caniuse-lite,data/regions/alt-ww.d.ts,0,0,0,239
tsc,top1k-typed-nodeps,caniuse-lite,dist/lib/statuses.d.ts,0,0,0,8
tsc,top1k-typed-nodeps,caniuse-lite,dist/lib/supported.d.ts,0,0,0,7
tsc,top1k-typed-nodeps,caniuse-lite,dist/unpacker/agents.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,caniuse-lite,dist/unpacker/browserVersions.d.ts,0,0,0,180
tsc,top1k-typed-nodeps,caniuse-lite,dist/unpacker/browsers.d.ts,0,0,0,20
tsc,top1k-typed-nodeps,caniuse-lite,dist/unpacker/feature.d.ts,3,0,0,4
tsc,top1k-typed-nodeps,caniuse-lite,dist/unpacker/features.d.ts,0,0,0,28546
tsc,top1k-typed-nodeps,caniuse-lite,dist/unpacker/index.d.ts,0,0,0,28549
tsc,top1k-typed-nodeps,caniuse-lite,dist/unpacker/region.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,log.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,caniuse-lite,src/lib/base62.d.ts,2,0,0,4
tsc,top1k-typed-nodeps,caniuse-lite,src/lib/generateCode.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,src/lib/getContents.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,caniuse-lite,src/lib/moduleExports.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,src/lib/runTasks.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,src/lib/stringifyObject.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,src/packer/agents.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,caniuse-lite,src/packer/browsers.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,caniuse-lite,src/packer/feature.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,caniuse-lite,src/packer/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,caniuse-lite,src/packer/region.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,caniuse-lite,src/util/fromEntries.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,src/util/invertObj.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,src/util/parseDecimal.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caniuse-lite,src/util/sum.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,caseless,index.d.ts,13,0,0,21
tsc,top1k-typed-nodeps,char-regex,fixture/all-telugu-chars.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,char-regex,index.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,chownr,.github/workflows/package-json-repo.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,chownr,chownr.d.ts,7,0,0,9
tsc,top1k-typed-nodeps,ci-info,index.d.ts,3,0,0,4
tsc,top1k-typed-nodeps,cjs-module-lexer,build.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cjs-module-lexer,lexer.d.ts,1,2,0,6
tsc,top1k-typed-nodeps,cjs-module-lexer,src/lexer.d.ts,2,2,0,6
tsc,top1k-typed-nodeps,cli-boxes,index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cli-spinners,example-all.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cli-spinners,example.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cli-spinners,index.d.ts,1,0,0,1
tsc,top1k-typed-nodeps,clone,clone.d.ts,14,0,0,18
tsc,top1k-typed-nodeps,co,index.d.ts,3,3,1,11
tsc,top1k-typed-nodeps,collect-v8-coverage,index.d.ts,0,0,1,4
tsc,top1k-typed-nodeps,color-name,index.d.ts,0,0,0,148
tsc,top1k-typed-nodeps,color-support,bin.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,color-support,browser.d.ts,1,0,0,1
tsc,top1k-typed-nodeps,color-support,index.d.ts,1,0,0,1
tsc,top1k-typed-nodeps,colorette,bench/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,colorette,index.d.ts,41,0,0,45
tsc,top1k-typed-nodeps,colors,examples/normal-usage.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,colors,examples/safe-string.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,colors,lib/colors.d.ts,24,0,0,42
tsc,top1k-typed-nodeps,colors,lib/custom/american.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,colors,lib/custom/trap.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,colors,lib/custom/zalgo.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,colors,lib/extendStringPrototype.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,colors,lib/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,colors,lib/maps/america.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,colors,lib/maps/rainbow.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,colors,lib/maps/random.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,colors,lib/maps/zebra.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,colors,lib/styles.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,colors,lib/system/has-flag.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,colors,lib/system/supports-colors.d.ts,4,0,0,16
tsc,top1k-typed-nodeps,colors,safe.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,colors,themes/generic-logging.d.ts,0,0,0,10
tsc,top1k-typed-nodeps,component-emitter,index.d.ts,4,6,7,36
tsc,top1k-typed-nodeps,content-type,index.d.ts,1,0,0,4
tsc,top1k-typed-nodeps,cookie,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cookie,benchmark/parse-top.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cookie,benchmark/parse.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cookie,index.d.ts,0,0,0,7
tsc,top1k-typed-nodeps,cookie,scripts/update-benchmark.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cookie,scripts/version-history.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cookie-signature,index.d.ts,0,0,0,6
tsc,top1k-typed-nodeps,create-require,create-require.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,create-require,jest.config.d.ts,0,0,0,2
tsc,top1k-typed-nodeps,cssesc,Gruntfile.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,cssesc,coverage/prettify.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,cssesc,cssesc.d.ts,2,0,0,8
tsc,top1k-typed-nodeps,cssesc,src/cssesc.d.ts,2,0,0,8
tsc,top1k-typed-nodeps,cssesc,src/data.d.ts,1,0,0,3
tsc,top1k-typed-nodeps,decamelize,index.d.ts,2,0,0,5
tsc,top1k-typed-nodeps,decode-uri-component,index.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,deep-extend,index.d.ts,0,1,0,2
tsc,top1k-typed-nodeps,deep-extend,lib/deep-extend.d.ts,1,1,0,2
tsc,top1k-typed-nodeps,deepmerge,index.d.ts,7,0,0,7
tsc,top1k-typed-nodeps,deepmerge,rollup.config.d.ts,1,1,0,9
tsc,top1k-typed-nodeps,define-lazy-prop,index.d.ts,4,0,0,4
tsc,top1k-typed-nodeps,delegates,index.d.ts,5,4,0,25
tsc,top1k-typed-nodeps,depd,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,depd,benchmark/wrapfunction.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,depd,benchmark/wrapproperty.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,depd,index.d.ts,11,0,0,18
tsc,top1k-typed-nodeps,depd,lib/browser/index.d.ts,11,0,0,18
tsc,top1k-typed-nodeps,destroy,index.d.ts,1,0,0,3
tsc,top1k-typed-nodeps,detect-newline,index.d.ts,2,0,0,4
tsc,top1k-typed-nodeps,detect-node,browser.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,detect-node,index.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,detect-node,index.esm.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,diff,Gruntfile.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,diff,examples/node_example.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,diff,karma.conf.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,diff,rollup.config.d.ts,2,1,0,10
tsc,top1k-typed-nodeps,diff,runtime.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,diff,src/convert/dmp.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,diff,src/convert/xml.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,diff,src/diff/array.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,diff,src/diff/base.d.ts,20,1,0,26
tsc,top1k-typed-nodeps,diff,src/diff/character.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,diff,src/diff/css.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,diff,src/diff/json.d.ts,10,0,0,11
tsc,top1k-typed-nodeps,diff,src/diff/line.d.ts,8,0,0,9
tsc,top1k-typed-nodeps,diff,src/diff/sentence.d.ts,4,0,0,5
tsc,top1k-typed-nodeps,diff,src/diff/word.d.ts,8,0,0,9
tsc,top1k-typed-nodeps,diff,src/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,diff,src/patch/apply.d.ts,5,0,0,7
tsc,top1k-typed-nodeps,diff,src/patch/create.d.ts,26,0,0,35
tsc,top1k-typed-nodeps,diff,src/patch/merge.d.ts,9,1,0,12
tsc,top1k-typed-nodeps,diff,src/patch/parse.d.ts,1,1,0,3
tsc,top1k-typed-nodeps,diff,src/util/array.d.ts,4,0,0,6
tsc,top1k-typed-nodeps,diff,src/util/distance-iterator.d.ts,3,0,0,4
tsc,top1k-typed-nodeps,diff,src/util/params.d.ts,3,0,0,3
tsc,top1k-typed-nodeps,diff,tasks/version.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,dotenv,config.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,dotenv,lib/cli-options.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,dotenv,lib/env-options.d.ts,0,0,0,4
tsc,top1k-typed-nodeps,dotenv,lib/main.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,duplexer3,example.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,duplexer3,index.d.ts,14,0,0,19
tsc,top1k-typed-nodeps,ee-first,index.d.ts,1,1,1,6
tsc,top1k-typed-nodeps,emittery,examples/clock.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,emittery,examples/emit.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,emittery,examples/emitonce.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,emittery,examples/eventdata.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,emittery,index.d.ts,33,2,0,60
tsc,top1k-typed-nodeps,emittery,maps.d.ts,0,0,0,3
tsc,top1k-typed-nodeps,emoji-regex,index.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,emoji-regex,script/build.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,emoji-regex,src/index.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,encodeurl,index.d.ts,0,0,0,2
tsc,top1k-typed-nodeps,escape-html,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,escape-html,index.d.ts,0,0,0,2
tsc,top1k-typed-nodeps,escape-string-regexp,index.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,eslint-visitor-keys,lib/index.d.ts,0,0,0,5
tsc,top1k-typed-nodeps,eslint-visitor-keys,lib/visitor-keys.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,eslint-visitor-keys,rollup.config.d.ts,0,0,0,5
tsc,top1k-typed-nodeps,eslint-visitor-keys,tools/backward-compatible-keys.d.ts,0,0,0,2
tsc,top1k-typed-nodeps,eslint-visitor-keys,tools/build-keys-from-ts.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.d.ts,0,0,0,13
tsc,top1k-typed-nodeps,estraverse,estraverse.d.ts,31,4,0,44
tsc,top1k-typed-nodeps,estraverse,gulpfile.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,esutils,lib/ast.d.ts,7,0,0,12
tsc,top1k-typed-nodeps,esutils,lib/code.d.ts,13,0,0,18
tsc,top1k-typed-nodeps,esutils,lib/keyword.d.ts,15,0,0,24
tsc,top1k-typed-nodeps,esutils,lib/utils.d.ts,30,0,0,57
tsc,top1k-typed-nodeps,esutils,tools/generate-identifier-regex.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,benchmark/body0-100b.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,benchmark/body1-1kb.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,benchmark/body2-5kb.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,benchmark/body3-10kb.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,benchmark/body4-100kb.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,benchmark/stats.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,etag,index.d.ts,0,0,0,4
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/add-remove.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/context.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/emit-multiple-listeners.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/emit.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/hundreds.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/init.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/listeners.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/once.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/run/remove-emit.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,benchmarks/template.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventemitter3,index.d.ts,10,3,3,35
tsc,top1k-typed-nodeps,events,events.d.ts,29,4,0,46
tsc,top1k-typed-nodeps,eventsource,example/sse-client.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventsource,example/sse-server.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventsource,lib/eventsource-polyfill.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,eventsource,lib/eventsource.d.ts,4,0,2,27
tsc,top1k-typed-nodeps,exec-sh,example/example.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,exec-sh,lib/exec-sh.d.ts,2,0,1,7
tsc,top1k-typed-nodeps,exit,Gruntfile.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,exit,lib/exit.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,extend,index.d.ts,1,1,0,2
tsc,top1k-typed-nodeps,extsprintf,examples/simple.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,extsprintf,lib/extsprintf.d.ts,3,3,0,8
tsc,top1k-typed-nodeps,fast-deep-equal,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fast-deep-equal,build.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fast-json-stable-stringify,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fast-json-stable-stringify,example/key_cmp.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fast-json-stable-stringify,example/nested.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fast-json-stable-stringify,example/str.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fast-json-stable-stringify,example/value_cmp.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fast-json-stable-stringify,index.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,filesize,lib/filesize.d.ts,2,1,0,6
tsc,top1k-typed-nodeps,filesize,lib/filesize.es6.d.ts,3,0,0,6
tsc,top1k-typed-nodeps,filesize,lib/filesize.es6.min.d.ts,7,1,0,30
tsc,top1k-typed-nodeps,filesize,lib/filesize.esm.d.ts,3,0,0,6
tsc,top1k-typed-nodeps,filesize,lib/filesize.esm.min.d.ts,7,1,0,30
tsc,top1k-typed-nodeps,filesize,lib/filesize.min.d.ts,4,1,0,6
tsc,top1k-typed-nodeps,filesize,rollup.config.d.ts,0,3,0,27
tsc,top1k-typed-nodeps,filesize,src/constants.d.ts,0,0,0,21
tsc,top1k-typed-nodeps,filesize,src/filesize.d.ts,3,0,0,6
tsc,top1k-typed-nodeps,filesize,src/strings.d.ts,0,0,0,6
tsc,top1k-typed-nodeps,filter-obj,benchmark.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,filter-obj,index.d.ts,4,0,0,6
tsc,top1k-typed-nodeps,flatted,cjs/index.d.ts,10,0,0,11
tsc,top1k-typed-nodeps,flatted,es.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,flatted,esm/index.d.ts,10,0,0,11
tsc,top1k-typed-nodeps,flatted,esm.d.ts,10,0,0,11
tsc,top1k-typed-nodeps,flatted,index.d.ts,10,0,0,11
tsc,top1k-typed-nodeps,flatted,min.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,flatted,rollup/babel.config.d.ts,0,1,0,7
tsc,top1k-typed-nodeps,flatted,rollup/es.config.d.ts,0,1,0,7
tsc,top1k-typed-nodeps,flatted,rollup/esm.config.d.ts,0,1,0,4
tsc,top1k-typed-nodeps,follow-redirects,debug.d.ts,0,1,0,2
tsc,top1k-typed-nodeps,follow-redirects,http.d.ts,1,0,0,1
tsc,top1k-typed-nodeps,follow-redirects,https.d.ts,1,0,0,1
tsc,top1k-typed-nodeps,follow-redirects,index.d.ts,1,0,0,6
tsc,top1k-typed-nodeps,forever-agent,index.d.ts,19,0,0,30
tsc,top1k-typed-nodeps,forwarded,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,forwarded,index.d.ts,0,1,0,2
tsc,top1k-typed-nodeps,forwarded,scripts/version-history.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fraction.js,examples/angles.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fraction.js,examples/approx.d.ts,3,0,0,3
tsc,top1k-typed-nodeps,fraction.js,examples/egyptian.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,fraction.js,examples/hesse-convergence.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fraction.js,examples/integrate.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fraction.js,examples/rational-pow.d.ts,5,0,0,5
tsc,top1k-typed-nodeps,fraction.js,examples/tape-measure.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,fraction.js,examples/toFraction.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,fraction.js,examples/valueOfPi.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fresh,benchmark/etag.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fresh,benchmark/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fresh,benchmark/modified.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,fresh,index.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,fsevents,fsevents.d.ts,8,0,0,17
tsc,top1k-typed-nodeps,function-bind,implementation.d.ts,2,1,0,3
tsc,top1k-typed-nodeps,function-bind,index.d.ts,1,1,0,3
tsc,top1k-typed-nodeps,functional-red-black-tree,rbtree.d.ts,7,0,0,9
tsc,top1k-typed-nodeps,gensync,index.d.ts,3,0,0,4
tsc,top1k-typed-nodeps,get-stdin,index.d.ts,0,0,0,2
tsc,top1k-typed-nodeps,get-stream,buffer-stream.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,get-stream,index.d.ts,6,0,0,9
tsc,top1k-typed-nodeps,glob-to-regexp,index.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,graceful-fs,.github/workflows/package-json-repo.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,graceful-fs,clone.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,graceful-fs,graceful-fs.d.ts,1,0,0,1
tsc,top1k-typed-nodeps,graceful-fs,polyfills.d.ts,1,0,0,2
tsc,top1k-typed-nodeps,hard-rejection,fixture-custom-log.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,hard-rejection,fixture.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,hard-rejection,index.d.ts,1,2,0,7
tsc,top1k-typed-nodeps,hard-rejection,register.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,has-flag,index.d.ts,1,0,0,3
tsc,top1k-typed-nodeps,has-symbols,index.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,has-symbols,shams.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,html-escaper,cjs/index.d.ts,0,0,0,4
tsc,top1k-typed-nodeps,html-escaper,esm/index.d.ts,0,0,0,4
tsc,top1k-typed-nodeps,html-escaper,index.d.ts,0,0,0,4
tsc,top1k-typed-nodeps,html-escaper,min.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,html-escaper,rollup.config.d.ts,0,0,0,6
tsc,top1k-typed-nodeps,http-cache-semantics,index.d.ts,41,0,0,72
tsc,top1k-typed-nodeps,human-signals,ava.config.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,human-signals,gulpfile.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,human-signals,src/core.d.ts,0,0,0,13
tsc,top1k-typed-nodeps,human-signals,src/main.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,human-signals,src/realtime.d.ts,1,0,0,7
tsc,top1k-typed-nodeps,human-signals,src/signals.d.ts,5,0,0,8
tsc,top1k-typed-nodeps,icss-utils,husky.config.d.ts,0,0,0,2
tsc,top1k-typed-nodeps,icss-utils,lint-staged.config.d.ts,0,0,0,3
tsc,top1k-typed-nodeps,icss-utils,src/createICSSRules.d.ts,4,1,0,5
tsc,top1k-typed-nodeps,icss-utils,src/extractICSS.d.ts,0,0,0,6
tsc,top1k-typed-nodeps,icss-utils,src/index.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,icss-utils,src/replaceSymbols.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,icss-utils,src/replaceValueSymbols.d.ts,3,0,0,3
tsc,top1k-typed-nodeps,ieee754,index.d.ts,11,0,0,13
tsc,top1k-typed-nodeps,iferr,iferr.d.ts,12,4,0,19
tsc,top1k-typed-nodeps,ignore,.eslintrc.d.ts,0,0,0,10
tsc,top1k-typed-nodeps,ignore,index.d.ts,28,2,0,44
tsc,top1k-typed-nodeps,import-from,fixture/fixture.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,import-from,index.d.ts,6,0,0,6
tsc,top1k-typed-nodeps,import-lazy,fixtures/baz.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,import-lazy,fixtures/class.d.ts,2,0,0,2
tsc,top1k-typed-nodeps,import-lazy,fixtures/fail.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,import-lazy,fixtures/foo.bar.d.ts,2,0,0,5
tsc,top1k-typed-nodeps,import-lazy,fixtures/foo.d.ts,0,0,0,1
tsc,top1k-typed-nodeps,import-lazy,index.d.ts,2,0,0,3
tsc,top1k-typed-nodeps,indent-string,index.d.ts,1,0,0,4
tsc,top1k-typed-nodeps,inherits,.github/workflows/package-json-repo.d.ts,0,0,0,0
tsc,top1k-typed-nodeps,inherits,inherits.d.ts,8,0,0,10
