"System","Dataset","Package","File","Error code","Count"
SantaCoder,top1k-typed-nodeps,cookie,scripts/update-benchmark.ts,TS2503,1
SantaCoder,top1k-typed-nodeps,cookie,scripts/update-benchmark.ts,TS2304,3
SantaCoder,top1k-typed-nodeps,cookie,scripts/update-benchmark.ts,TS4078,2
SantaCoder,top1k-typed-nodeps,cookie-signature,index.ts,TS2403,1
SantaCoder,top1k-typed-nodeps,cookie-signature,index.ts,TS2339,2
SantaCoder,top1k-typed-nodeps,cssesc,coverage/prettify.ts,TS2339,6
SantaCoder,top1k-typed-nodeps,cssesc,coverage/prettify.ts,TS2403,1
SantaCoder,top1k-typed-nodeps,cssesc,coverage/prettify.ts,TS2739,1
SantaCoder,top1k-typed-nodeps,cssesc,coverage/prettify.ts,TS2304,27
SantaCoder,top1k-typed-nodeps,cssesc,cssesc.ts,TS2451,7
SantaCoder,top1k-typed-nodeps,cssesc,cssesc.ts,TS2304,1
SantaCoder,top1k-typed-nodeps,cssesc,cssesc.ts,TS2339,3
SantaCoder,top1k-typed-nodeps,cssesc,cssesc.ts,TS2554,1
SantaCoder,top1k-typed-nodeps,cssesc,src/cssesc.ts,TS2451,7
SantaCoder,top1k-typed-nodeps,cssesc,src/cssesc.ts,TS2339,3
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2339,166
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2554,84
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2552,8
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2447,4
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2363,2
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2749,36
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2367,1
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2304,19
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2345,6
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2351,1
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2350,1
SantaCoder,top1k-typed-nodeps,decimal.js,decimal.ts,TS2551,4
SantaCoder,top1k-typed-nodeps,decode-uri-component,index.ts,TS2554,2
SantaCoder,top1k-typed-nodeps,deep-extend,lib/deep-extend.ts,TS1138,1
SantaCoder,top1k-typed-nodeps,deepmerge,index.ts,TS2304,1
SantaCoder,top1k-typed-nodeps,deepmerge,index.ts,TS4078,1
SantaCoder,top1k-typed-nodeps,deepmerge,index.ts,TS2769,1
SantaCoder,top1k-typed-nodeps,deepmerge,rollup.config.ts,TS2307,2
SantaCoder,top1k-typed-nodeps,deepmerge,rollup.config.ts,TS2732,1
SantaCoder,top1k-typed-nodeps,delegates,index.ts,TS2350,1
SantaCoder,top1k-typed-nodeps,delegates,index.ts,TS2538,4
SantaCoder,top1k-typed-nodeps,depd,index.ts,TS2393,3
SantaCoder,top1k-typed-nodeps,depd,index.ts,TS2304,3
