Dataset,Package,File,"Number of errors"
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Malayalam.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mandaic.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Manichaean.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Marchen.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Masaram_Gondi.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Medefaidrin.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Meetei_Mayek.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mende_Kikakui.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Meroitic_Cursive.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Meroitic_Hieroglyphs.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Miao.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Modi.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mongolian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mro.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Multani.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Myanmar.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nabataean.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nandinagari.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/New_Tai_Lue.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Newa.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nko.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nushu.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nyiakeng_Puachue_Hmong.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Ogham.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Ol_Chiki.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Hungarian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Italic.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_North_Arabian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Permic.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Persian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Sogdian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_South_Arabian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Turkic.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Uyghur.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Oriya.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Osage.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Osmanya.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Pahawh_Hmong.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Palmyrene.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Pau_Cin_Hau.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Phags_Pa.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Phoenician.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Psalter_Pahlavi.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Rejang.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Runic.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Samaritan.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Saurashtra.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sharada.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Shavian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Siddham.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/SignWriting.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sinhala.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sogdian.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sora_Sompeng.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Soyombo.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sundanese.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Syloti_Nagri.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Syriac.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tagalog.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tagbanwa.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tai_Le.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tai_Tham.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tai_Viet.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Takri.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tamil.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tangsa.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tangut.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Telugu.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Thaana.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Thai.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tibetan.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tifinagh.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tirhuta.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Toto.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Ugaritic.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Vai.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Vithkuqi.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Wancho.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Warang_Citi.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Yezidi.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Yi.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Zanabazar_Square.ts,2
top1k-untyped-with-typed-deps,regenerate-unicode-properties,build.ts,15
top1k-untyped-with-typed-deps,regenerate-unicode-properties,index.ts,0
top1k-untyped-with-typed-deps,regenerate-unicode-properties,unicode-version.ts,0
top1k-untyped-with-typed-deps,request-promise-core,configure/request-next.ts,12
top1k-untyped-with-typed-deps,request-promise-core,configure/request2.ts,12
top1k-untyped-with-typed-deps,request-promise-core,errors.ts,0
top1k-untyped-with-typed-deps,request-promise-core,gulpfile.ts,44
top1k-untyped-with-typed-deps,request-promise-core,lib/errors.ts,0
top1k-untyped-with-typed-deps,request-promise-core,lib/plumbing.ts,61
top1k-untyped-with-typed-deps,side-channel,index.ts,13
top1k-untyped-with-typed-deps,snapdragon-util,gulpfile.ts,10
top1k-untyped-with-typed-deps,snapdragon-util,index.ts,207
top1k-untyped-with-typed-deps,source-map-resolve,index.ts,88
top1k-untyped-with-typed-deps,stream-browserify,index.ts,32
top1k-untyped-with-typed-deps,string.prototype.trimend,auto.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimend,implementation.ts,2
top1k-untyped-with-typed-deps,string.prototype.trimend,index.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimend,polyfill.ts,1
top1k-untyped-with-typed-deps,string.prototype.trimend,shim.ts,2
top1k-untyped-with-typed-deps,string.prototype.trimstart,auto.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimstart,implementation.ts,2
top1k-untyped-with-typed-deps,string.prototype.trimstart,index.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimstart,polyfill.ts,1
top1k-untyped-with-typed-deps,string.prototype.trimstart,shim.ts,2
top1k-untyped-with-typed-deps,timers-browserify,example/enroll/js/browserify.ts,88
top1k-untyped-with-typed-deps,timers-browserify,example/enroll/js/main.ts,4
top1k-untyped-with-typed-deps,timers-browserify,example/enroll/server.ts,8
top1k-untyped-with-typed-deps,timers-browserify,main.ts,14
top1k-untyped-with-typed-deps,union-value,index.ts,0
top1k-untyped-with-typed-deps-es6,array-includes,auto.ts,0
top1k-untyped-with-typed-deps-es6,array-includes,implementation.ts,8
top1k-untyped-with-typed-deps-es6,array-includes,index.ts,3
top1k-untyped-with-typed-deps-es6,array-includes,polyfill.ts,2
top1k-untyped-with-typed-deps-es6,array-includes,shim.ts,1
top1k-untyped-with-typed-deps-es6,asn1.js,.eslintrc.ts,0
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/api.ts,3
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/base/buffer.ts,29
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/base/index.ts,4
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/base/node.ts,241
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/base/reporter.ts,24
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/constants/der.ts,3
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/constants/index.ts,3
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/decoders/der.ts,113
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/decoders/index.ts,2
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/decoders/pem.ts,2
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/encoders/der.ts,58
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/encoders/index.ts,2
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1/encoders/pem.ts,3
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1.ts,6
top1k-untyped-with-typed-deps-es6,asn1.js,rfc/2560/index.ts,2
top1k-untyped-with-typed-deps-es6,asn1.js,rfc/5280/index.ts,81
top1k-untyped-with-typed-deps-es6,browserify-rsa,index.ts,32
top1k-untyped-with-typed-deps-es6,browserify-zlib,karma.conf.ts,1
top1k-untyped-with-typed-deps-es6,browserify-zlib,src/binding.ts,7
top1k-untyped-with-typed-deps-es6,browserify-zlib,src/index.ts,159
top1k-untyped-with-typed-deps-es6,capture-exit,example.ts,1
top1k-untyped-with-typed-deps-es6,capture-exit,index.ts,9
top1k-untyped-with-typed-deps-es6,capture-exit,process-exit-during-final-exit-subprocess.ts,1
top1k-untyped-with-typed-deps-es6,create-ecdh,browser.ts,36
top1k-untyped-with-typed-deps-es6,create-ecdh,index.ts,0
top1k-untyped-with-typed-deps-es6,des.js,lib/des/cbc.ts,6
top1k-untyped-with-typed-deps-es6,des.js,lib/des/cipher.ts,4
top1k-untyped-with-typed-deps-es6,des.js,lib/des/des.ts,39
top1k-untyped-with-typed-deps-es6,des.js,lib/des/ede.ts,3
top1k-untyped-with-typed-deps-es6,des.js,lib/des/utils.ts,23
top1k-untyped-with-typed-deps-es6,des.js,lib/des.ts,0
top1k-untyped-with-typed-deps-es6,ecc-jsbn,index.ts,22
top1k-untyped-with-typed-deps-es6,ecc-jsbn,lib/ec.ts,144
top1k-untyped-with-typed-deps-es6,ecc-jsbn,lib/sec.ts,25
top1k-untyped-with-typed-deps-es6,esrecurse,esrecurse.ts,20
top1k-untyped-with-typed-deps-es6,esrecurse,gulpfile.babel.ts,9
top1k-untyped-with-typed-deps-es6,for-each,index.ts,1
top1k-untyped-with-typed-deps-es6,fs-write-stream-atomic,index.ts,33
top1k-untyped-with-typed-deps-es6,get-symbol-description,getInferredName.ts,1
top1k-untyped-with-typed-deps-es6,get-symbol-description,index.ts,6
top1k-untyped-with-typed-deps-es6,has-tostringtag,index.ts,0
top1k-untyped-with-typed-deps-es6,has-tostringtag,shams.ts,0
top1k-untyped-with-typed-deps-es6,has-values,index.ts,5
top1k-untyped-with-typed-deps-es6,is-nan,auto.ts,0
top1k-untyped-with-typed-deps-es6,is-nan,implementation.ts,0
top1k-untyped-with-typed-deps-es6,is-nan,index.ts,1
top1k-untyped-with-typed-deps-es6,is-nan,polyfill.ts,2
top1k-untyped-with-typed-deps-es6,is-nan,shim.ts,3
top1k-untyped-with-typed-deps-es6,is-symbol,index.ts,2
top1k-untyped-with-typed-deps-es6,is-weakset,index.ts,5
top1k-untyped-with-typed-deps-es6,jsprim,lib/jsprim-jsv.ts,8
top1k-untyped-with-typed-deps-es6,jsprim,lib/jsprim.ts,87
top1k-untyped-with-typed-deps-es6,levn,lib/cast.ts,40
top1k-untyped-with-typed-deps-es6,levn,lib/index.ts,5
top1k-untyped-with-typed-deps-es6,levn,lib/parse-string.ts,46
top1k-untyped-with-typed-deps-es6,miller-rabin,lib/mr.ts,43
top1k-untyped-with-typed-deps-es6,mississippi,index.ts,0
top1k-untyped-with-typed-deps-es6,object-is,auto.ts,0
top1k-untyped-with-typed-deps-es6,object-is,implementation.ts,0
top1k-untyped-with-typed-deps-es6,object-is,index.ts,1
top1k-untyped-with-typed-deps-es6,object-is,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,object-is,shim.ts,2
top1k-untyped-with-typed-deps-es6,object.assign,auto.ts,0
top1k-untyped-with-typed-deps-es6,object.assign,browserShim.ts,3
top1k-untyped-with-typed-deps-es6,object.assign,hasSymbols.ts,5
top1k-untyped-with-typed-deps-es6,object.assign,implementation.ts,5
top1k-untyped-with-typed-deps-es6,object.assign,index.ts,1
top1k-untyped-with-typed-deps-es6,object.assign,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,object.assign,shim.ts,2
top1k-untyped-with-typed-deps-es6,object.entries,auto.ts,0
top1k-untyped-with-typed-deps-es6,object.entries,implementation.ts,1
top1k-untyped-with-typed-deps-es6,object.entries,index.ts,1
top1k-untyped-with-typed-deps-es6,object.entries,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,object.entries,shim.ts,3
top1k-untyped-with-typed-deps-es6,object.values,auto.ts,0
top1k-untyped-with-typed-deps-es6,object.values,implementation.ts,1
top1k-untyped-with-typed-deps-es6,object.values,index.ts,1
top1k-untyped-with-typed-deps-es6,object.values,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,object.values,shim.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ASCII.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ASCII_Hex_Digit.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Alphabetic.ts,14
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Any.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Assigned.ts,15
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Bidi_Control.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Bidi_Mirrored.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Case_Ignorable.ts,7
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Cased.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Casefolded.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Casemapped.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Lowercased.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_NFKC_Casefolded.ts,6
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Titlecased.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Uppercased.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Dash.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Default_Ignorable_Code_Point.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Deprecated.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Diacritic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Component.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Modifier.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Modifier_Base.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Presentation.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Extended_Pictographic.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Extender.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Grapheme_Base.ts,17
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Grapheme_Extend.ts,6
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Hex_Digit.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/IDS_Binary_Operator.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/IDS_Trinary_Operator.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ID_Continue.ts,15
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ID_Start.ts,13
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Ideographic.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Join_Control.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Logical_Order_Exception.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Lowercase.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Math.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Noncharacter_Code_Point.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Pattern_Syntax.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Pattern_White_Space.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Quotation_Mark.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Radical.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Regional_Indicator.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Sentence_Terminal.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Soft_Dotted.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Terminal_Punctuation.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Unified_Ideograph.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Uppercase.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Variation_Selector.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/White_Space.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/XID_Continue.ts,15
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/XID_Start.ts,13
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Cased_Letter.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Close_Punctuation.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Connector_Punctuation.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Control.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Currency_Symbol.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Dash_Punctuation.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Decimal_Number.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Enclosing_Mark.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Final_Punctuation.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Format.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Initial_Punctuation.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Letter.ts,13
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Letter_Number.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Line_Separator.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Lowercase_Letter.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Mark.ts,6
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Math_Symbol.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Modifier_Letter.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Modifier_Symbol.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Nonspacing_Mark.ts,6
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Number.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Open_Punctuation.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other.ts,11
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Letter.ts,10
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Number.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Punctuation.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Symbol.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Paragraph_Separator.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Private_Use.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Punctuation.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Separator.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Space_Separator.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Spacing_Mark.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Surrogate.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Symbol.ts,5
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Titlecase_Letter.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Unassigned.ts,11
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Uppercase_Letter.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/Basic_Emoji.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/Emoji_Keycap_Sequence.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Flag_Sequence.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Modifier_Sequence.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Tag_Sequence.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_ZWJ_Sequence.ts,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Adlam.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ahom.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Anatolian_Hieroglyphs.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Arabic.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Armenian.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Avestan.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Balinese.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bamum.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bassa_Vah.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Batak.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bengali.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bhaiksuki.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bopomofo.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Brahmi.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Braille.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Buginese.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Buhid.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Canadian_Aboriginal.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Carian.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Caucasian_Albanian.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Chakma.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cham.ts,2
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cherokee.ts,2
