Dataset,Package,File,"Error code",Count
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Meetei_Mayek.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Meetei_Mayek.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Mende_Kikakui.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Mende_Kikakui.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Meroitic_Cursive.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Meroitic_Cursive.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Meroitic_Hieroglyphs.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Meroitic_Hieroglyphs.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Miao.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Miao.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Modi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Modi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Mongolian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Mongolian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Mro.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Mro.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Multani.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Multani.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Myanmar.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Myanmar.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nabataean.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nabataean.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nandinagari.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nandinagari.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/New_Tai_Lue.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/New_Tai_Lue.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Newa.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Newa.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nko.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nko.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nushu.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nushu.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nyiakeng_Puachue_Hmong.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Nyiakeng_Puachue_Hmong.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ogham.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ogham.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ol_Chiki.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ol_Chiki.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Hungarian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Hungarian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Italic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Italic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_North_Arabian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_North_Arabian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Permic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Permic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Persian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Persian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Sogdian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Sogdian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_South_Arabian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_South_Arabian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Turkic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Turkic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Uyghur.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Old_Uyghur.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Oriya.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Oriya.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Osage.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Osage.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Osmanya.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Osmanya.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Pahawh_Hmong.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Pahawh_Hmong.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Palmyrene.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Palmyrene.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Pau_Cin_Hau.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Pau_Cin_Hau.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Phags_Pa.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Phags_Pa.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Phoenician.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Phoenician.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Psalter_Pahlavi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Psalter_Pahlavi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Rejang.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Rejang.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Runic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Runic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Samaritan.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Samaritan.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Saurashtra.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Saurashtra.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sharada.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sharada.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Shavian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Shavian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Siddham.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Siddham.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/SignWriting.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/SignWriting.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sinhala.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sinhala.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sogdian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sogdian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sora_Sompeng.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sora_Sompeng.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Soyombo.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Soyombo.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sundanese.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Sundanese.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Syloti_Nagri.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Syloti_Nagri.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Syriac.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Syriac.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tagalog.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tagalog.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tagbanwa.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tagbanwa.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tai_Le.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tai_Le.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tai_Tham.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tai_Tham.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tai_Viet.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tai_Viet.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Takri.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Takri.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tamil.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tamil.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tangsa.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tangsa.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tangut.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tangut.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Telugu.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Telugu.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Thaana.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Thaana.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Thai.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Thai.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tibetan.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tibetan.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tifinagh.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tifinagh.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tirhuta.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Tirhuta.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Toto.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Toto.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ugaritic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ugaritic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Vai.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Vai.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Vithkuqi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Vithkuqi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Wancho.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Wancho.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Warang_Citi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Warang_Citi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Yezidi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Yezidi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Yi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Yi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Zanabazar_Square.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Zanabazar_Square.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Adlam.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Adlam.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Ahom.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Ahom.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Anatolian_Hieroglyphs.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Anatolian_Hieroglyphs.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Arabic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Arabic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Armenian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Armenian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Avestan.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Avestan.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Balinese.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Balinese.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bamum.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bamum.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bassa_Vah.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bassa_Vah.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Batak.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Batak.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bengali.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bengali.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bhaiksuki.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bhaiksuki.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bopomofo.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Bopomofo.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Brahmi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Brahmi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Braille.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Braille.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Buginese.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Buginese.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Buhid.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Buhid.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Canadian_Aboriginal.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Canadian_Aboriginal.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Carian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Carian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Caucasian_Albanian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Caucasian_Albanian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Chakma.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Chakma.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cham.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cham.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cherokee.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cherokee.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Chorasmian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Chorasmian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Common.ts,TS2339,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Common.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Coptic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Coptic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cuneiform.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cuneiform.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cypriot.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cypriot.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cypro_Minoan.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cypro_Minoan.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cyrillic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Cyrillic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Deseret.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Deseret.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Devanagari.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Devanagari.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Dives_Akuru.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Dives_Akuru.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Dogra.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Dogra.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Duployan.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Duployan.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Egyptian_Hieroglyphs.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Egyptian_Hieroglyphs.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Elbasan.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Elbasan.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Elymaic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Elymaic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Ethiopic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Ethiopic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Georgian.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Georgian.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Glagolitic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Glagolitic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gothic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gothic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Grantha.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Grantha.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Greek.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Greek.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gujarati.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gujarati.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gunjala_Gondi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gunjala_Gondi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gurmukhi.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Gurmukhi.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Han.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Han.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hangul.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hangul.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hanifi_Rohingya.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hanifi_Rohingya.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hanunoo.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hanunoo.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hatran.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hatran.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hebrew.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hebrew.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hiragana.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Hiragana.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Imperial_Aramaic.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Imperial_Aramaic.ts,TS2322,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Inherited.ts,TS2339,1
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script_Extensions/Inherited.ts,TS2322,1
