"System","Dataset","Package","File","Number of anys","Number of any[]","Number of Function","Total annotations"
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/100.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/2.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/2000.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/20000.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/25.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/250.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/3.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/4.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/5.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/fixtures/50.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/helper.ts,5,5,0,39
DeepTyper,top1k-typed-nodeps-es6,repeat-string,benchmark/index.ts,5,0,0,6
DeepTyper,top1k-typed-nodeps-es6,repeat-string,index.ts,1,0,0,6
DeepTyper,top1k-typed-nodeps-es6,require-directory,index.ts,10,0,0,15
DeepTyper,top1k-typed-nodeps-es6,require-from-string,index.ts,6,0,0,8
DeepTyper,top1k-typed-nodeps-es6,requires-port,index.ts,0,0,0,3
DeepTyper,top1k-typed-nodeps-es6,retry,example/dns.ts,9,0,0,11
DeepTyper,top1k-typed-nodeps-es6,retry,example/stop.ts,13,0,0,14
DeepTyper,top1k-typed-nodeps-es6,retry,index.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,retry,lib/retry.ts,18,1,0,26
DeepTyper,top1k-typed-nodeps-es6,retry,lib/retry_operation.ts,9,0,0,18
DeepTyper,top1k-typed-nodeps-es6,rsvp,ember-cli-build.ts,15,0,0,23
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/-internal.ts,37,0,1,68
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/all-settled.ts,2,0,0,3
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/all.ts,2,0,0,3
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/asap.ts,16,1,1,27
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/config.ts,2,0,0,4
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/defer.ts,2,0,0,5
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/enumerator.ts,10,0,0,15
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/events.ts,10,0,0,11
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/filter.ts,6,0,0,9
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/hash-settled.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/hash.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/instrument.ts,4,1,0,8
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/map.ts,4,0,0,6
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/node.ts,26,2,0,36
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/promise/all.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/promise/race.ts,6,0,0,7
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/promise/reject.ts,3,0,0,5
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/promise/resolve.ts,4,0,0,5
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/promise-hash.ts,1,0,0,4
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/promise.ts,3,0,0,7
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/race.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/reject.ts,2,0,0,3
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/resolve.ts,1,0,0,3
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/rethrow.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp/then.ts,7,0,0,9
DeepTyper,top1k-typed-nodeps-es6,rsvp,lib/rsvp.ts,3,0,1,7
DeepTyper,top1k-typed-nodeps-es6,rsvp,server/index.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,rsvp,testem.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,safe-buffer,index.ts,14,0,0,18
DeepTyper,top1k-typed-nodeps-es6,safer-buffer,dangerous.ts,6,0,0,7
DeepTyper,top1k-typed-nodeps-es6,safer-buffer,safer.ts,9,0,0,11
DeepTyper,top1k-typed-nodeps-es6,setimmediate,setImmediate.ts,20,1,2,41
DeepTyper,top1k-typed-nodeps-es6,setprototypeof,index.ts,5,0,0,6
DeepTyper,top1k-typed-nodeps-es6,shebang-regex,index.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,signal-exit,.github/workflows/package-json-repo.ts,7,0,0,9
DeepTyper,top1k-typed-nodeps-es6,signal-exit,index.ts,21,0,0,38
DeepTyper,top1k-typed-nodeps-es6,signal-exit,signals.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,sisteransi,example.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,sisteransi,src/index.ts,4,0,0,9
DeepTyper,top1k-typed-nodeps-es6,slash,index.ts,0,0,0,4
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/CodeNode.ts,0,0,0,4
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/MappingsContext.ts,1,2,0,3
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/SingleLineNode.ts,0,0,0,6
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/SourceListMap.ts,13,3,0,16
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/SourceNode.ts,1,1,0,12
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/base64-vlq.ts,10,0,0,34
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/fromStringWithSourceMap.ts,8,1,0,31
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/helpers.ts,0,0,0,9
DeepTyper,top1k-typed-nodeps-es6,source-list-map,lib/index.ts,6,0,0,6
DeepTyper,top1k-typed-nodeps-es6,split-on-first,index.ts,1,0,0,3
DeepTyper,top1k-typed-nodeps-es6,split-string,example.ts,2,0,0,3
DeepTyper,top1k-typed-nodeps-es6,split-string,index.ts,9,1,0,26
DeepTyper,top1k-typed-nodeps-es6,sprintf-js,.eslintrc.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,sprintf-js,benchmark/benchmark.ts,1,0,0,1
DeepTyper,top1k-typed-nodeps-es6,sprintf-js,dist/angular-sprintf.min.ts,4,0,0,4
DeepTyper,top1k-typed-nodeps-es6,sprintf-js,dist/sprintf.min.ts,12,1,0,13
DeepTyper,top1k-typed-nodeps-es6,sprintf-js,gulpfile.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,sprintf-js,src/angular-sprintf.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,sprintf-js,src/sprintf.ts,8,1,0,15
DeepTyper,top1k-typed-nodeps-es6,statuses,index.ts,1,1,0,19
DeepTyper,top1k-typed-nodeps-es6,statuses,scripts/build.ts,3,0,0,5
DeepTyper,top1k-typed-nodeps-es6,statuses,scripts/fetch-apache.ts,6,0,0,10
DeepTyper,top1k-typed-nodeps-es6,statuses,scripts/fetch-iana.ts,13,0,0,21
DeepTyper,top1k-typed-nodeps-es6,statuses,scripts/fetch-nginx.ts,6,0,0,10
DeepTyper,top1k-typed-nodeps-es6,statuses,scripts/fetch-node.ts,6,0,0,10
DeepTyper,top1k-typed-nodeps-es6,statuses,scripts/lib/write.ts,5,0,0,13
DeepTyper,top1k-typed-nodeps-es6,statuses,scripts/version-history.ts,2,0,0,15
DeepTyper,top1k-typed-nodeps-es6,stream-shift,index.ts,5,0,0,5
DeepTyper,top1k-typed-nodeps-es6,strict-uri-encode,index.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,strip-bom,index.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,strip-final-newline,index.ts,0,0,0,4
DeepTyper,top1k-typed-nodeps-es6,strip-json-comments,benchmark.ts,2,0,0,2
DeepTyper,top1k-typed-nodeps-es6,strip-json-comments,index.ts,0,0,0,21
DeepTyper,top1k-typed-nodeps-es6,symbol-observable,es/index.ts,2,0,0,2
DeepTyper,top1k-typed-nodeps-es6,symbol-observable,es/ponyfill.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,symbol-observable,index.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,symbol-observable,ponyfill.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,symbol-tree,lib/SymbolTree.ts,42,2,0,66
DeepTyper,top1k-typed-nodeps-es6,symbol-tree,lib/SymbolTreeNode.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,symbol-tree,lib/TreeIterator.ts,4,0,0,8
DeepTyper,top1k-typed-nodeps-es6,symbol-tree,lib/TreePosition.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,tapable,.prettierrc.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/AsyncParallelBailHook.ts,8,0,0,20
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/AsyncParallelHook.ts,7,0,0,8
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/AsyncSeriesBailHook.ts,9,0,0,11
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/AsyncSeriesHook.ts,7,0,0,8
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/AsyncSeriesLoopHook.ts,7,0,0,8
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/AsyncSeriesWaterfallHook.ts,9,0,0,12
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/Hook.ts,15,0,3,20
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/HookCodeFactory.ts,28,0,2,65
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/HookMap.ts,12,1,0,15
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/MultiHook.ts,1,0,0,1
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/SyncBailHook.ts,9,0,0,11
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/SyncHook.ts,7,0,0,8
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/SyncLoopHook.ts,7,0,0,8
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/SyncWaterfallHook.ts,11,0,0,12
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/index.ts,12,0,0,13
DeepTyper,top1k-typed-nodeps-es6,tapable,lib/util-browser.ts,0,0,1,4
DeepTyper,top1k-typed-nodeps-es6,throat,index.ts,18,3,2,43
DeepTyper,top1k-typed-nodeps-es6,throat,perf.ts,3,2,0,8
DeepTyper,top1k-typed-nodeps-es6,through,index.ts,10,0,0,13
DeepTyper,top1k-typed-nodeps-es6,tmpl,lib/tmpl.ts,0,0,1,7
DeepTyper,top1k-typed-nodeps-es6,to-fast-properties,index.ts,6,0,0,7
DeepTyper,top1k-typed-nodeps-es6,trim-newlines,index.ts,1,0,0,6
DeepTyper,top1k-typed-nodeps-es6,tslib,modules/index.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,tslib,tslib.es6.ts,107,0,0,156
DeepTyper,top1k-typed-nodeps-es6,tslib,tslib.ts,135,0,0,164
DeepTyper,top1k-typed-nodeps-es6,type,array/ensure.ts,5,1,0,7
DeepTyper,top1k-typed-nodeps-es6,type,array/is.ts,2,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,array-length/coerce.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,array-length/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,array-like/ensure.ts,2,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,array-like/is.ts,2,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,big-int/coerce.ts,1,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,big-int/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,commitlint.config.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,type,constructor/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,constructor/is.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,date/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,date/is.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,ensure.ts,10,2,0,15
DeepTyper,top1k-typed-nodeps-es6,type,error/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,error/is.ts,1,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,finite/coerce.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,finite/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,function/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,function/is.ts,1,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,integer/coerce.ts,0,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,integer/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,iterable/ensure.ts,7,1,0,10
DeepTyper,top1k-typed-nodeps-es6,type,iterable/is.ts,2,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,lib/ensure/min.ts,2,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,lib/is-to-string-tag-supported.ts,0,0,0,0
DeepTyper,top1k-typed-nodeps-es6,type,lib/resolve-error-message.ts,0,0,0,7
DeepTyper,top1k-typed-nodeps-es6,type,lib/resolve-exception.ts,3,0,0,5
DeepTyper,top1k-typed-nodeps-es6,type,lib/safe-to-string.ts,1,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,lib/to-short-string.ts,0,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,map/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,map/is.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,natural-number/coerce.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,natural-number/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,number/coerce.ts,0,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,number/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,object/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,object/is.ts,2,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,plain-function/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,plain-function/is.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,plain-object/ensure.ts,7,0,0,9
DeepTyper,top1k-typed-nodeps-es6,type,plain-object/is.ts,5,0,0,5
DeepTyper,top1k-typed-nodeps-es6,type,promise/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,promise/is.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,prototype/is.ts,1,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,reg-exp/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,reg-exp/is.ts,1,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,safe-integer/coerce.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,safe-integer/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,set/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,set/is.ts,1,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,string/coerce.ts,1,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,string/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,thenable/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,thenable/is.ts,1,0,0,1
DeepTyper,top1k-typed-nodeps-es6,type,time-value/coerce.ts,0,0,0,2
DeepTyper,top1k-typed-nodeps-es6,type,time-value/ensure.ts,3,0,0,4
DeepTyper,top1k-typed-nodeps-es6,type,value/ensure.ts,3,0,0,3
DeepTyper,top1k-typed-nodeps-es6,type,value/is.ts,1,0,0,2
