"System","Dataset","Package","File","Error code","Count"
InCoder,top1k-typed-nodeps-es6,cssesc,coverage/prettify.ts,TS2403,1
InCoder,top1k-typed-nodeps-es6,cssesc,coverage/prettify.ts,TS2739,1
InCoder,top1k-typed-nodeps-es6,cssesc,coverage/prettify.ts,TS2304,27
InCoder,top1k-typed-nodeps-es6,cssesc,cssesc.ts,TS2339,3
InCoder,top1k-typed-nodeps-es6,cssesc,src/cssesc.ts,TS2769,1
InCoder,top1k-typed-nodeps-es6,cssesc,src/cssesc.ts,TS2339,1
InCoder,top1k-typed-nodeps-es6,cssesc,src/cssesc.ts,TS2365,1
InCoder,top1k-typed-nodeps-es6,cssom,build.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,cssom,docs/parse.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,cssom,src/CSSOM_END.ts,TS1128,2
InCoder,top1k-typed-nodeps-es6,cssom,src/CSSOM_START.ts,TS1005,1
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2304,13
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2339,366
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2554,84
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2447,4
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2363,2
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2552,8
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2345,13
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2365,2
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2351,15
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2322,1
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2526,2
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2350,1
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS2551,4
InCoder,top1k-typed-nodeps-es6,decimal.js,decimal.ts,TS1258,1
InCoder,top1k-typed-nodeps-es6,decode-uri-component,index.ts,TS2339,1
InCoder,top1k-typed-nodeps-es6,decode-uri-component,index.ts,TS2322,1
InCoder,top1k-typed-nodeps-es6,decode-uri-component,index.ts,TS2345,3
InCoder,top1k-typed-nodeps-es6,decode-uri-component,index.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,decode-uri-component,index.ts,TS2304,3
InCoder,top1k-typed-nodeps-es6,decode-uri-component,index.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,dedent,dist/dedent.ts,TS1389,1
InCoder,top1k-typed-nodeps-es6,dedent,dist/dedent.ts,TS1134,1
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4033,1
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4075,2
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4057,4
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS1385,1
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS1005,13
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS1359,5
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4025,4
InCoder,top1k-typed-nodeps-es6,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,deep-extend,lib/deep-extend.ts,TS1138,1
InCoder,top1k-typed-nodeps-es6,deep-extend,lib/deep-extend.ts,TS1005,1
InCoder,top1k-typed-nodeps-es6,deepmerge,index.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,deepmerge,index.ts,TS2304,4
InCoder,top1k-typed-nodeps-es6,deepmerge,index.ts,TS2339,3
InCoder,top1k-typed-nodeps-es6,deepmerge,index.ts,TS2769,1
InCoder,top1k-typed-nodeps-es6,deepmerge,index.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,deepmerge,rollup.config.ts,TS2307,2
InCoder,top1k-typed-nodeps-es6,deepmerge,rollup.config.ts,TS2732,1
InCoder,top1k-typed-nodeps-es6,delegates,index.ts,TS2350,1
InCoder,top1k-typed-nodeps-es6,delegates,index.ts,TS2538,7
InCoder,top1k-typed-nodeps-es6,delegates,index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,depd,benchmark/wrapfunction.ts,TS2307,2
InCoder,top1k-typed-nodeps-es6,depd,benchmark/wrapfunction.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,depd,benchmark/wrapproperty.ts,TS2307,2
InCoder,top1k-typed-nodeps-es6,depd,benchmark/wrapproperty.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,depd,index.ts,TS2304,10
InCoder,top1k-typed-nodeps-es6,depd,index.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,depd,index.ts,TS2339,6
InCoder,top1k-typed-nodeps-es6,depd,index.ts,TS2769,1
InCoder,top1k-typed-nodeps-es6,depd,index.ts,TS2552,1
InCoder,top1k-typed-nodeps-es6,depd,index.ts,TS4078,2
InCoder,top1k-typed-nodeps-es6,depd,lib/browser/index.ts,TS2304,2
InCoder,top1k-typed-nodeps-es6,depd,lib/browser/index.ts,TS4078,2
InCoder,top1k-typed-nodeps-es6,destroy,index.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,destroy,index.ts,TS2339,20
InCoder,top1k-typed-nodeps-es6,destroy,index.ts,TS2551,7
InCoder,top1k-typed-nodeps-es6,detect-newline,index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,detect-newline,index.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,Gruntfile.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,karma.conf.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,src/convert/dmp.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,src/convert/xml.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,src/diff/character.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,src/diff/json.ts,TS4078,2
InCoder,top1k-typed-nodeps-es6,diff,src/diff/word.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,src/patch/apply.ts,TS4078,3
InCoder,top1k-typed-nodeps-es6,diff,src/patch/apply.ts,TS1005,1
InCoder,top1k-typed-nodeps-es6,diff,src/patch/create.ts,TS4078,10
InCoder,top1k-typed-nodeps-es6,diff,src/patch/merge.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,src/patch/parse.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,diff,src/patch/parse.ts,TS1005,1
InCoder,top1k-typed-nodeps-es6,diff,src/util/array.ts,TS4078,2
InCoder,top1k-typed-nodeps-es6,diff,tasks/version.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,dotenv,lib/env-options.ts,TS2339,4
InCoder,top1k-typed-nodeps-es6,dotenv,lib/main.ts,TS2300,4
InCoder,top1k-typed-nodeps-es6,dotenv,lib/main.ts,TS2769,1
InCoder,top1k-typed-nodeps-es6,duplexer3,example.ts,TS2769,1
InCoder,top1k-typed-nodeps-es6,duplexer3,example.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,duplexer3,index.ts,TS2304,4
InCoder,top1k-typed-nodeps-es6,duplexer3,index.ts,TS4078,5
InCoder,top1k-typed-nodeps-es6,duplexer3,index.ts,TS2552,1
InCoder,top1k-typed-nodeps-es6,duplexer3,index.ts,TS2684,1
InCoder,top1k-typed-nodeps-es6,emittery,examples/clock.ts,TS2339,11
InCoder,top1k-typed-nodeps-es6,emittery,examples/clock.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,emittery,examples/clock.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,emittery,examples/emit.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,emittery,examples/eventdata.ts,TS2304,3
InCoder,top1k-typed-nodeps-es6,emittery,examples/eventdata.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,emittery,index.ts,TS2304,4
InCoder,top1k-typed-nodeps-es6,emittery,index.ts,TS2322,1
InCoder,top1k-typed-nodeps-es6,emittery,index.ts,TS2339,12
InCoder,top1k-typed-nodeps-es6,emittery,index.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,escalade,bench/index.ts,TS2307,4
InCoder,top1k-typed-nodeps-es6,escalade,bench/index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,escalade,bench/index.ts,TS2345,2
InCoder,top1k-typed-nodeps-es6,escalade,bench/load.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,escalade,src/async.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,escalade,src/sync.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,escape-html,benchmark/index.ts,TS2307,2
InCoder,top1k-typed-nodeps-es6,escape-html,benchmark/index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,lib/index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/build-keys-from-ts.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/build-keys-from-ts.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2307,2
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2304,7
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2749,2
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2339,1
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2503,10
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2345,2
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2556,1
InCoder,top1k-typed-nodeps-es6,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS4078,2
InCoder,top1k-typed-nodeps-es6,estraverse,estraverse.ts,TS2749,2
InCoder,top1k-typed-nodeps-es6,estraverse,estraverse.ts,TS2304,19
InCoder,top1k-typed-nodeps-es6,estraverse,estraverse.ts,TS2339,17
InCoder,top1k-typed-nodeps-es6,estraverse,gulpfile.ts,TS2307,5
InCoder,top1k-typed-nodeps-es6,estraverse,gulpfile.ts,TS2345,3
InCoder,top1k-typed-nodeps-es6,esutils,lib/ast.ts,TS2339,9
InCoder,top1k-typed-nodeps-es6,esutils,lib/ast.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,esutils,lib/ast.ts,TS1258,1
InCoder,top1k-typed-nodeps-es6,esutils,lib/code.ts,TS1258,1
InCoder,top1k-typed-nodeps-es6,esutils,lib/keyword.ts,TS2304,9
InCoder,top1k-typed-nodeps-es6,esutils,lib/keyword.ts,TS2367,2
InCoder,top1k-typed-nodeps-es6,esutils,lib/keyword.ts,TS1258,1
InCoder,top1k-typed-nodeps-es6,esutils,lib/utils.ts,TS1184,3
InCoder,top1k-typed-nodeps-es6,esutils,tools/generate-identifier-regex.ts,TS2345,13
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body0-100b.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body0-100b.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body1-1kb.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body1-1kb.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body2-5kb.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body2-5kb.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body3-10kb.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body3-10kb.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body4-100kb.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,etag,benchmark/body4-100kb.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,etag,benchmark/stats.ts,TS2307,2
InCoder,top1k-typed-nodeps-es6,etag,benchmark/stats.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,etag,index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,etag,index.ts,TS2552,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/add-remove.ts,TS2307,7
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/add-remove.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/context.ts,TS2307,7
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/context.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2307,6
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/emit.ts,TS2307,7
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/emit.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/hundreds.ts,TS2307,7
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/hundreds.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/init.ts,TS2307,7
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/init.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/listeners.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/listeners.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/once.ts,TS2307,7
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/once.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/remove-emit.ts,TS2307,6
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/remove-emit.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/run/remove-emit.ts,TS2709,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,benchmarks/template.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,index.ts,TS2322,1
InCoder,top1k-typed-nodeps-es6,eventemitter3,index.ts,TS2709,2
InCoder,top1k-typed-nodeps-es6,eventemitter3,index.ts,TS4078,2
InCoder,top1k-typed-nodeps-es6,eventemitter3,index.ts,TS2469,3
InCoder,top1k-typed-nodeps-es6,eventemitter3,index.ts,TS2538,2
InCoder,top1k-typed-nodeps-es6,eventemitter3,index.ts,TS2345,3
InCoder,top1k-typed-nodeps-es6,eventemitter3,index.ts,TS1258,1
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2769,1
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2552,1
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2304,2
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS4078,5
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2709,5
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2339,10
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2345,5
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2314,1
InCoder,top1k-typed-nodeps-es6,events,events.ts,TS2542,1
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2749,43
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2304,91
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2339,239
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2314,6
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2350,9
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2554,23
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2345,50
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2322,23
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2542,4
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2739,1
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2678,2
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2362,4
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2551,3
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2552,6
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2538,8
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2403,2
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2367,4
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2769,2
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2503,1
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2351,8
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2502,5
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2526,1
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2363,1
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2469,2
InCoder,top1k-typed-nodeps-es6,eventsource,example/eventsource-polyfill.ts,TS2300,2
InCoder,top1k-typed-nodeps-es6,eventsource,example/sse-client.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,eventsource,example/sse-server.ts,TS2307,3
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource-polyfill.ts,TS2339,1
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource-polyfill.ts,TS2322,1
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource-polyfill.ts,TS1258,2
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource-polyfill.ts,TS2528,2
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,TS2339,39
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,TS2554,10
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,TS2345,4
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,TS2322,1
InCoder,top1k-typed-nodeps-es6,eventsource,lib/eventsource.ts,TS2769,1
InCoder,top1k-typed-nodeps-es6,exec-sh,example/example.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,exec-sh,example/example.ts,TS2339,1
InCoder,top1k-typed-nodeps-es6,exec-sh,lib/exec-sh.ts,TS2304,3
InCoder,top1k-typed-nodeps-es6,exec-sh,lib/exec-sh.ts,TS4078,2
InCoder,top1k-typed-nodeps-es6,exec-sh,lib/exec-sh.ts,TS2339,3
InCoder,top1k-typed-nodeps-es6,exit,Gruntfile.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,exit,Gruntfile.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,exit,lib/exit.ts,TS2694,1
InCoder,top1k-typed-nodeps-es6,exit,lib/exit.ts,TS2552,1
InCoder,top1k-typed-nodeps-es6,extend,index.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,extsprintf,lib/extsprintf.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,extsprintf,lib/extsprintf.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,extsprintf,lib/extsprintf.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,extsprintf,lib/extsprintf.ts,TS2550,3
InCoder,top1k-typed-nodeps-es6,fast-deep-equal,benchmark/index.ts,TS1005,2
InCoder,top1k-typed-nodeps-es6,fast-json-stable-stringify,benchmark/index.ts,TS1005,1
InCoder,top1k-typed-nodeps-es6,filesize,lib/filesize.esm.min.ts,TS1005,17
InCoder,top1k-typed-nodeps-es6,filter-obj,benchmark.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,filter-obj,benchmark.ts,TS2554,1
InCoder,top1k-typed-nodeps-es6,filter-obj,index.ts,TS2349,1
InCoder,top1k-typed-nodeps-es6,flatted,cjs/index.ts,TS2538,1
InCoder,top1k-typed-nodeps-es6,flatted,cjs/index.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,flatted,es.ts,TS2339,5
InCoder,top1k-typed-nodeps-es6,flatted,es.ts,TS2538,1
InCoder,top1k-typed-nodeps-es6,flatted,es.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,flatted,es.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,flatted,esm.ts,TS2538,1
InCoder,top1k-typed-nodeps-es6,flatted,esm.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,flatted,esm/index.ts,TS2538,1
InCoder,top1k-typed-nodeps-es6,flatted,esm/index.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,flatted,index.ts,TS2339,2
InCoder,top1k-typed-nodeps-es6,flatted,index.ts,TS2630,1
InCoder,top1k-typed-nodeps-es6,flatted,index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,flatted,index.ts,TS2749,1
InCoder,top1k-typed-nodeps-es6,flatted,index.ts,TS2538,1
InCoder,top1k-typed-nodeps-es6,flatted,index.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,flatted,min.ts,TS2339,5
InCoder,top1k-typed-nodeps-es6,flatted,min.ts,TS2630,1
InCoder,top1k-typed-nodeps-es6,flatted,min.ts,TS2749,2
InCoder,top1k-typed-nodeps-es6,flatted,min.ts,TS2538,1
InCoder,top1k-typed-nodeps-es6,flatted,min.ts,TS2554,2
InCoder,top1k-typed-nodeps-es6,flatted,min.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,flatted,rollup/babel.config.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,flatted,rollup/es.config.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,flatted,rollup/esm.config.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2345,6
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2538,2
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2554,10
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2552,3
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2304,5
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2684,1
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2339,9
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2551,1
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2740,1
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2322,1
InCoder,top1k-typed-nodeps-es6,follow-redirects,index.ts,TS2351,1
InCoder,top1k-typed-nodeps-es6,forever-agent,index.ts,TS2304,4
InCoder,top1k-typed-nodeps-es6,forever-agent,index.ts,TS2339,5
InCoder,top1k-typed-nodeps-es6,forever-agent,index.ts,TS4078,1
InCoder,top1k-typed-nodeps-es6,forever-agent,index.ts,TS2551,2
InCoder,top1k-typed-nodeps-es6,forever-agent,index.ts,TS2503,2
InCoder,top1k-typed-nodeps-es6,forwarded,benchmark/index.ts,TS2307,2
InCoder,top1k-typed-nodeps-es6,forwarded,benchmark/index.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,forwarded,index.ts,TS2503,1
InCoder,top1k-typed-nodeps-es6,forwarded,index.ts,TS2339,3
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2739,1
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2345,24
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2362,5
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2363,6
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2367,3
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2365,25
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2538,2
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS18047,10
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2358,1
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2322,24
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2339,1
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2791,9
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2749,8
InCoder,top1k-typed-nodeps-es6,fraction.js,bigfraction.ts,TS2304,3
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/angles.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/approx.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/egyptian.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/hesse-convergence.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/hesse-convergence.ts,TS2304,5
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/integrate.ts,TS2306,1
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/rational-pow.ts,TS2304,2
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/tape-measure.ts,TS2304,2
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/tape-measure.ts,TS2345,1
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/toFraction.ts,TS2339,3
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/toFraction.ts,TS2304,1
InCoder,top1k-typed-nodeps-es6,fraction.js,examples/valueOfPi.ts,TS2307,1
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2322,5
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2339,4
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2345,2
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2350,4
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2554,4
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2362,1
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2363,1
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.min.ts,TS2304,3
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.ts,TS2345,13
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.ts,TS2363,2
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.ts,TS18047,10
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.ts,TS2339,4
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.ts,TS2749,8
InCoder,top1k-typed-nodeps-es6,fraction.js,fraction.ts,TS2350,4
